date,factor,rank_ic,number_of_stocks
2016-07-29,ema20_60_spread,0.04452451083526193,97
2016-07-29,rsi14_centered,0.043735312306740874,99
2016-07-29,macd_hist_atr,0.030018552875695728,99
2016-07-29,breakout_position_60,0.055701662108142216,97
2016-07-29,trend_r2_20,0.09402597402597403,99
2016-07-29,realized_vol_5,-0.022312925170068026,99
2016-07-29,realized_vol_20,-0.009078540507111935,99
2016-07-29,vol_ratio_5_20,-0.058256029684601106,99
2016-07-29,parkinson_vol_20,-0.04962275819418677,99
2016-07-29,overnight_vol_20,0.12274582560296846,99
2016-07-29,downside_vol_20,-0.09108225108225108,99
2016-07-29,volume_zscore_20,-0.11092145949288806,99
2016-07-29,volume_trend_5_20,-0.15246753246753245,99
2016-07-29,amihud_illiq_20,0.013345701917130488,99
2016-07-29,signed_volume_pressure_20,0.08547928262213976,99
2016-07-29,volume_cv_20,0.045442176870748294,99
2016-07-29,return_volume_corr_20,0.007309833024118738,99
2016-07-29,close_location_value,-0.10239950525664811,99
2016-07-29,body_range_ratio,0.04494743351886209,99
2016-07-29,gap_followthrough_20,-0.0107730364873222,99
2016-07-29,cs_rank_ret20,0.07306122448979592,99
2016-07-29,cs_rank_ret60,0.026325478645066267,97
2016-07-29,cs_rank_vol20,-0.009078540507111935,99
2016-07-29,cs_rank_amihud20,0.013345701917130488,99
2016-07-29,return_autocorr_20,-0.03501546072974644,99
2016-07-29,revenue_growth_yoy,0.2952207779196688,48
2016-07-29,gross_margin_change_yoy,0.156514700420987,47
2016-07-29,operating_profitability,-0.004867015946856226,68
2016-07-29,cashflow_to_assets,0.37949335286872676,38
2016-07-29,debt_to_assets,0.0991298919592656,52
2016-07-29,asset_growth_yoy,0.08918062122798011,73
2016-08-05,ret_1d,0.05539905812969629,99
2016-08-05,ret_5d,0.013840445269016696,99
2016-08-05,ret_20d,0.04880643166357452,99
2016-08-05,ret_60d,-0.06428475795191553,98
2016-08-05,ret_120d,-0.1496028823900694,97
2016-08-05,momentum_20_5,0.021255476980549914,99
2016-08-05,overnight_gap,-0.038330715286980066,99
2016-08-05,intraday_return,0.09301175015460728,99
2016-08-05,ema20_distance,-0.005429808286951144,99
2016-08-05,ema60_distance,-0.004469266619487533,98
2016-08-05,ema20_60_spread,-0.07229245962677479,98
2016-08-05,rsi14_centered,-0.005615337043908472,99
2016-08-05,macd_hist_atr,-0.011416202844774272,99
2016-08-05,breakout_position_60,0.06401698448826577,98
2016-08-05,trend_r2_20,-0.2000618429189858,99
2016-08-05,realized_vol_5,-0.06833642547928262,99
2016-08-05,realized_vol_20,-0.10588744588744588,99
2016-08-05,vol_ratio_5_20,-0.06706246134817563,99
2016-08-05,parkinson_vol_20,-0.1287569573283859,99
2016-08-05,overnight_vol_20,0.05414965986394557,99
2016-08-05,downside_vol_20,-0.1114904143475572,99
2016-08-05,volume_zscore_20,-0.275856524427953,99
2016-08-05,volume_trend_5_20,-0.29731601731601726,99
2016-08-05,amihud_illiq_20,0.0225974025974026,99
2016-08-05,signed_volume_pressure_20,0.0222387136672851,99
2016-08-05,volume_cv_20,0.11990105132962274,99
2016-08-05,return_volume_corr_20,0.005021645021645022,99
2016-08-05,close_location_value,0.06789115646258503,99
2016-08-05,body_range_ratio,0.1051082251082251,99
2016-08-05,gap_followthrough_20,-0.052640692640692634,99
2016-08-05,cs_rank_ret20,0.04880643166357452,99
2016-08-05,cs_rank_ret60,-0.06428475795191553,98
2016-08-05,cs_rank_vol20,-0.10588744588744588,99
2016-08-05,cs_rank_amihud20,0.0225974025974026,99
2016-08-05,return_autocorr_20,-0.017526283240568954,99
2016-08-05,revenue_growth_yoy,-0.1030748772328463,48
2016-08-05,gross_margin_change_yoy,-0.06539273224090739,47
2016-08-05,operating_profitability,-0.2208480059649937,68
2016-08-05,cashflow_to_assets,0.11498557634038671,39
2016-08-05,debt_to_assets,0.06497780458358958,52
2016-08-05,asset_growth_yoy,-0.10252574991580528,74
2016-08-12,ret_1d,-0.2081782087754635,99
2016-08-12,ret_5d,-0.15157699443413727,99
2016-08-12,ret_20d,-0.16279529993815706,99
2016-08-12,ret_60d,-0.11819648196673231,98
2016-08-12,ret_120d,-0.22500262991794653,97
2016-08-12,momentum_20_5,-0.08256029684601113,99
2016-08-12,overnight_gap,0.07039601235658996,99
2016-08-12,intraday_return,-0.20878234008244548,99
2016-08-12,ema20_distance,-0.14001236858379715,99
2016-08-12,ema60_distance,-0.16972374704333465,98
2016-08-12,ema20_60_spread,-0.0954612397911367,98
2016-08-12,rsi14_centered,-0.1299443413729128,99
2016-08-12,macd_hist_atr,-0.03073593073593073,99
2016-08-12,breakout_position_60,-0.083589949569331,98
2016-08-12,trend_r2_20,0.0015955473098330237,99
2016-08-12,realized_vol_5,-0.20357452071737783,99
2016-08-12,realized_vol_20,-0.18886827458256028,99
2016-08-12,vol_ratio_5_20,-0.16953617810760668,99
2016-08-12,parkinson_vol_20,-0.24354978354978352,99
2016-08-12,overnight_vol_20,-0.0261595547309833,99
2016-08-12,downside_vol_20,-0.0827829313543599,99
2016-08-12,volume_zscore_20,-0.05835497835497835,99
2016-08-12,volume_trend_5_20,-0.11752628324056896,99
2016-08-12,amihud_illiq_20,-0.06421768707482993,99
2016-08-12,signed_volume_pressure_20,-0.013828076685219542,99
2016-08-12,volume_cv_20,-0.054755720470006174,99
2016-08-12,return_volume_corr_20,-0.06822510822510823,99
2016-08-12,close_location_value,-0.1137786023500309,99
2016-08-12,body_range_ratio,-0.21746511275649033,99
2016-08-12,gap_followthrough_20,0.012999381570810141,99
2016-08-12,cs_rank_ret20,-0.16279529993815706,99
2016-08-12,cs_rank_ret60,-0.11819648196673231,98
2016-08-12,cs_rank_vol20,-0.18886827458256028,99
2016-08-12,cs_rank_amihud20,-0.06421768707482993,99
2016-08-12,return_autocorr_20,-0.035547309833024114,99
2016-08-12,revenue_growth_yoy,-0.1272288110762463,48
2016-08-12,gross_margin_change_yoy,0.04463588796638417,47
2016-08-12,operating_profitability,0.2791768284444964,69
2016-08-12,cashflow_to_assets,0.28453492221367194,40
2016-08-12,debt_to_assets,-0.1393528972324445,53
2016-08-12,asset_growth_yoy,0.003641562173365032,75
2016-08-19,ret_1d,-0.04523205081051559,99
2016-08-19,ret_5d,-0.12206555349412491,99
2016-08-19,ret_20d,-0.04491032776747062,99
2016-08-19,ret_60d,-0.06779131521399562,98
2016-08-19,ret_120d,-0.028205869976856722,97
2016-08-19,momentum_20_5,-0.00909090909090909,99
2016-08-19,overnight_gap,-0.03542362399505257,99
2016-08-19,intraday_return,0.0022387136672850955,99
2016-08-19,ema20_distance,-0.034248608534322815,99
2016-08-19,ema60_distance,0.019134199134199132,99
2016-08-19,ema20_60_spread,0.03522572665429808,99
2016-08-19,rsi14_centered,-0.026357452071737782,99
2016-08-19,macd_hist_atr,-0.022362399505256647,99
2016-08-19,breakout_position_60,-0.056932591218305496,99
2016-08-19,trend_r2_20,-0.027186147186147182,99
2016-08-19,realized_vol_5,0.07298701298701298,99
2016-08-19,realized_vol_20,0.30081632653061224,99
2016-08-19,vol_ratio_5_20,-0.12165739022881879,99
2016-08-19,parkinson_vol_20,0.3837971552257266,99
2016-08-19,overnight_vol_20,0.16283240568954854,99
2016-08-19,downside_vol_20,0.2177612863327149,99
2016-08-19,volume_zscore_20,-0.13854726520411348,98
2016-08-19,volume_trend_5_20,-0.15296227581941868,99
2016-08-19,amihud_illiq_20,0.3591033414302928,98
2016-08-19,signed_volume_pressure_20,-0.08206555349412491,99
2016-08-19,volume_cv_20,0.160878169449598,99
2016-08-19,return_volume_corr_20,0.12450828503847648,98
2016-08-19,close_location_value,-0.13245516388373532,99
2016-08-19,body_range_ratio,-0.03636363636363636,99
2016-08-19,gap_followthrough_20,0.05255411255411255,99
2016-08-19,cs_rank_ret20,-0.04491032776747062,99
2016-08-19,cs_rank_ret60,-0.06779131521399562,98
2016-08-19,cs_rank_vol20,0.30081632653061224,99
2016-08-19,cs_rank_amihud20,0.3591033414302928,98
2016-08-19,return_autocorr_20,-0.18777983920841063,99
2016-08-19,revenue_growth_yoy,-0.1594702418694589,48
2016-08-19,gross_margin_change_yoy,0.10413113241898693,47
2016-08-19,operating_profitability,-0.07749431398125597,69
2016-08-19,cashflow_to_assets,-0.15873164800050538,40
2016-08-19,debt_to_assets,-0.11930124988892254,53
2016-08-19,asset_growth_yoy,-0.1256196701288539,75
2016-08-26,ret_1d,-0.18784226296398693,99
2016-08-26,ret_5d,0.018243717513128383,99
2016-08-26,ret_20d,0.007544836116264688,99
2016-08-26,ret_60d,-0.07230674087816943,99
2016-08-26,ret_120d,-0.030415001051967178,97
2016-08-26,momentum_20_5,-0.0182312925170068,99
2016-08-26,overnight_gap,0.0017811862239520244,99
2016-08-26,intraday_return,-0.21264069264069263,99
2016-08-26,ema20_distance,0.04633271490414347,99
2016-08-26,ema60_distance,0.024267161410018553,99
2016-08-26,ema20_60_spread,-0.06603586889301175,99
2016-08-26,rsi14_centered,0.04466295609152752,99
2016-08-26,macd_hist_atr,0.14495980210265924,99
2016-08-26,breakout_position_60,-0.01581941867656153,99
2016-08-26,trend_r2_20,-0.003797155225726654,99
2016-08-26,realized_vol_5,-0.07640074211502783,99
2016-08-26,realized_vol_20,-0.03522572665429808,99
2016-08-26,vol_ratio_5_20,-0.06651824366110079,99
2016-08-26,parkinson_vol_20,-0.09308596165739022,99
2016-08-26,overnight_vol_20,0.16497217068645637,99
2016-08-26,downside_vol_20,-0.050575139146567714,99
2016-08-26,volume_zscore_20,0.05987287136035294,98
2016-08-26,volume_trend_5_20,0.03037724180581323,99
2016-08-26,amihud_illiq_20,0.13440315207620065,98
2016-08-26,signed_volume_pressure_20,-0.13846629560915275,99
2016-08-26,volume_cv_20,0.021224489795918365,99
2016-08-26,return_volume_corr_20,-0.06382571772851595,98
2016-08-26,close_location_value,-0.13523809523809524,99
2016-08-26,body_range_ratio,-0.12153370439084725,99
2016-08-26,gap_followthrough_20,-0.08304267161410017,99
2016-08-26,cs_rank_ret20,0.007544836116264688,99
2016-08-26,cs_rank_ret60,-0.07230674087816943,99
2016-08-26,cs_rank_vol20,-0.03522572665429808,99
2016-08-26,cs_rank_amihud20,0.13440315207620065,98
2016-08-26,return_autocorr_20,0.002807668521954236,99
2016-08-26,revenue_growth_yoy,-0.169511764927951,48
2016-08-26,gross_margin_change_yoy,-0.1961781967227222,47
2016-08-26,operating_profitability,0.024899752464981585,69
2016-08-26,cashflow_to_assets,-0.3821004741761575,40
2016-08-26,debt_to_assets,-0.029774880763620167,53
2016-08-26,asset_growth_yoy,-0.15967396639071282,75
2016-09-02,ret_1d,-0.071713048855906,99
2016-09-02,ret_5d,0.098726035868893,99
2016-09-02,ret_20d,0.038008658008658006,99
2016-09-02,ret_60d,-0.1461471861471861,99
2016-09-02,ret_120d,-0.1375710077845571,97
2016-09-02,momentum_20_5,-0.05226963512677798,99
2016-09-02,overnight_gap,0.09402597402597403,99
2016-09-02,intraday_return,-0.2180333951762523,99
2016-09-02,ema20_distance,0.09981447124304266,99
2016-09-02,ema60_distance,0.0049721706864564,99
2016-09-02,ema20_60_spread,-0.09841682127396413,99
2016-09-02,rsi14_centered,0.06552875695732838,99
2016-09-02,macd_hist_atr,0.1474582560296846,99
2016-09-02,breakout_position_60,0.049004329004328995,99
2016-09-02,trend_r2_20,0.13030303030303028,99
2016-09-02,realized_vol_5,0.08500927643784786,99
2016-09-02,realized_vol_20,0.21332096474953613,99
2016-09-02,vol_ratio_5_20,-0.06137291280148423,99
2016-09-02,parkinson_vol_20,0.13205936920222633,99
2016-09-02,overnight_vol_20,0.24954854669140378,99
2016-09-02,downside_vol_20,0.1804700061842919,99
2016-09-02,volume_zscore_20,-0.0583299861650377,98
2016-09-02,volume_trend_5_20,-0.0007421150278293134,99
2016-09-02,amihud_illiq_20,0.16717352358000367,98
2016-09-02,signed_volume_pressure_20,-0.06559059987631416,99
2016-09-02,volume_cv_20,0.24781694495980208,99
2016-09-02,return_volume_corr_20,0.16402399760278993,98
2016-09-02,close_location_value,-0.11468150896722325,99
2016-09-02,body_range_ratio,-0.2209647495361781,99
2016-09-02,gap_followthrough_20,-0.0370439084724799,99
2016-09-02,cs_rank_ret20,0.038008658008658006,99
2016-09-02,cs_rank_ret60,-0.1461471861471861,99
2016-09-02,cs_rank_vol20,0.21332096474953613,99
2016-09-02,cs_rank_amihud20,0.16717352358000367,98
2016-09-02,return_autocorr_20,-0.004836116264687693,99
2016-09-02,revenue_growth_yoy,-0.12820582413058607,48
2016-09-02,gross_margin_change_yoy,-0.07419285211211964,46
2016-09-02,operating_profitability,0.021282620412108256,69
2016-09-02,cashflow_to_assets,-0.07917819793878637,40
2016-09-02,debt_to_assets,0.13975438363784934,53
2016-09-02,asset_growth_yoy,0.0739550067942375,75
2016-09-09,ret_1d,0.0009400123685837971,99
2016-09-09,ret_5d,-0.11067408781694495,99
2016-09-09,ret_20d,-0.06807668521954237,99
2016-09-09,ret_60d,-0.06555349412492269,99
2016-09-09,ret_120d,0.13519093204292026,97
2016-09-09,momentum_20_5,0.010439117004122273,99
2016-09-09,overnight_gap,0.0229560915275201,99
2016-09-09,intraday_return,-0.06743351886209029,99
2016-09-09,ema20_distance,-0.07526283240568954,99
2016-09-09,ema60_distance,-0.08086580086580086,99
2016-09-09,ema20_60_spread,-0.05014223871366728,99
2016-09-09,rsi14_centered,-0.1469016697588126,99
2016-09-09,macd_hist_atr,-0.07158936301793443,99
2016-09-09,breakout_position_60,-0.07467103781002188,99
2016-09-09,trend_r2_20,0.04838589981447124,99
2016-09-09,realized_vol_5,-0.1209647495361781,99
2016-09-09,realized_vol_20,-0.05337043908472479,99
2016-09-09,vol_ratio_5_20,0.027384044526901668,99
2016-09-09,parkinson_vol_20,-0.0040445269016697585,99
2016-09-09,overnight_vol_20,-0.053494124922696354,99
2016-09-09,downside_vol_20,-0.013048855905998762,99
2016-09-09,volume_zscore_20,0.05774343476847158,98
2016-09-09,volume_trend_5_20,0.0232034632034632,99
2016-09-09,amihud_illiq_20,-0.18332918922020539,98
2016-09-09,signed_volume_pressure_20,-0.028039579468150895,99
2016-09-09,volume_cv_20,0.028905380333951763,99
2016-09-09,return_volume_corr_20,-0.12416400487092681,98
2016-09-09,close_location_value,-0.19259121830550402,99
2016-09-09,body_range_ratio,-0.037983920841063695,99
2016-09-09,gap_followthrough_20,0.08410636982065553,99
2016-09-09,cs_rank_ret20,-0.06807668521954237,99
2016-09-09,cs_rank_ret60,-0.06555349412492269,99
2016-09-09,cs_rank_vol20,-0.05337043908472479,99
2016-09-09,cs_rank_amihud20,-0.18332918922020539,98
2016-09-09,return_autocorr_20,0.09340754483611627,99
2016-09-09,revenue_growth_yoy,-0.17852199642908453,48
2016-09-09,gross_margin_change_yoy,-0.008510900741041156,46
2016-09-09,operating_profitability,0.09621936627517097,69
2016-09-09,cashflow_to_assets,0.21534038959404472,41
2016-09-09,debt_to_assets,0.1648416063283955,53
2016-09-09,asset_growth_yoy,0.275176180294742,76
2016-09-16,ret_1d,-0.07129251700680271,99
2016-09-16,ret_5d,-0.1305751391465677,99
2016-09-16,ret_20d,0.022337662337662337,99
2016-09-16,ret_60d,0.06811379097093383,99
2016-09-16,ret_120d,0.0008415737428992214,97
2016-09-16,momentum_20_5,0.008237476808905379,99
2016-09-16,overnight_gap,-0.042721088435374144,99
2016-09-16,intraday_return,-0.033259121830550395,99
2016-09-16,ema20_distance,-0.013877551020408161,99
2016-09-16,ema60_distance,0.08627087198515769,99
2016-09-16,ema20_60_spread,0.12811379097093384,99
2016-09-16,rsi14_centered,0.015955473098330238,99
2016-09-16,macd_hist_atr,-0.14752009894867038,99
2016-09-16,breakout_position_60,-0.0016450216450216448,99
2016-09-16,trend_r2_20,-0.004316635745207174,99
2016-09-16,realized_vol_5,0.008113790970933827,99
2016-09-16,realized_vol_20,-0.1401360544217687,99
2016-09-16,vol_ratio_5_20,0.02256029684601113,99
2016-09-16,parkinson_vol_20,-0.07361781076066791,99
2016-09-16,overnight_vol_20,-0.1470748299319728,99
2016-09-16,downside_vol_20,-0.08207792207792207,99
2016-09-16,volume_zscore_20,-0.05504019789734074,98
2016-09-16,volume_trend_5_20,0.040185528756957335,99
2016-09-16,amihud_illiq_20,0.06142850767298484,98
2016-09-16,signed_volume_pressure_20,0.012937538651824367,99
2016-09-16,volume_cv_20,-0.17542362399505254,99
2016-09-16,return_volume_corr_20,0.04296488979846859,98
2016-09-16,close_location_value,-0.06836116264687693,99
2016-09-16,body_range_ratio,-0.10612244897959182,99
2016-09-16,gap_followthrough_20,0.016413110698824986,99
2016-09-16,cs_rank_ret20,0.022337662337662337,99
2016-09-16,cs_rank_ret60,0.06811379097093383,99
2016-09-16,cs_rank_vol20,-0.1401360544217687,99
2016-09-16,cs_rank_amihud20,0.06142850767298484,98
2016-09-16,return_autocorr_20,0.017167594310451454,99
2016-09-16,revenue_growth_yoy,-0.12207235328945304,48
2016-09-16,gross_margin_change_yoy,0.0479817447574639,46
2016-09-16,operating_profitability,0.07075329515544658,69
2016-09-16,cashflow_to_assets,0.09547454166467356,41
2016-09-16,debt_to_assets,-0.007542300069344251,53
2016-09-16,asset_growth_yoy,-0.004880416134195584,76
2016-09-23,ret_1d,-0.007314753419635142,100
2016-09-23,ret_5d,0.0014718614718614716,99
2016-09-23,ret_20d,0.022028447742733458,99
2016-09-23,ret_60d,0.25586889301175014,99
2016-09-23,ret_120d,0.1877498422049232,97
2016-09-23,momentum_20_5,0.011366728509585653,99
2016-09-23,overnight_gap,-0.06869486948694868,100
2016-09-23,intraday_return,0.0067207728896384825,100
2016-09-23,ema20_distance,0.0653308596165739,99
2016-09-23,ema60_distance,0.21475572047000618,99
2016-09-23,ema20_60_spread,0.2620655534941249,99
2016-09-23,rsi14_centered,0.09213358070500928,99
2016-09-23,macd_hist_atr,-0.19857761286332715,99
2016-09-23,breakout_position_60,0.2015089672232529,99
2016-09-23,trend_r2_20,0.037501546072974644,99
2016-09-23,realized_vol_5,0.02431663574520717,99
2016-09-23,realized_vol_20,0.062003710575139134,99
2016-09-23,vol_ratio_5_20,-0.04139764996907854,99
2016-09-23,parkinson_vol_20,0.0794186765615337,99
2016-09-23,overnight_vol_20,0.2863079777365492,99
2016-09-23,downside_vol_20,0.042115027829313534,99
2016-09-23,volume_zscore_20,0.01766667304222532,98
2016-09-23,volume_trend_5_20,0.13792207792207792,99
2016-09-23,amihud_illiq_20,0.07063481437560966,98
2016-09-23,signed_volume_pressure_20,0.08383426097711812,99
2016-09-23,volume_cv_20,0.012059369202226344,99
2016-09-23,return_volume_corr_20,0.018852526952674226,98
2016-09-23,close_location_value,0.01162916291629163,100
2016-09-23,body_range_ratio,0.01976621381737087,100
2016-09-23,gap_followthrough_20,-0.05330859616573902,99
2016-09-23,cs_rank_ret20,0.022028447742733458,99
2016-09-23,cs_rank_ret60,0.25586889301175014,99
2016-09-23,cs_rank_vol20,0.062003710575139134,99
2016-09-23,cs_rank_amihud20,0.07063481437560966,98
2016-09-23,return_autocorr_20,-0.06528138528138529,99
2016-09-23,revenue_growth_yoy,-0.0699649903913317,48
2016-09-23,gross_margin_change_yoy,-0.14776897228648264,46
2016-09-23,operating_profitability,-0.17813461943216102,69
2016-09-23,cashflow_to_assets,-0.24861710028373937,41
2016-09-23,debt_to_assets,-0.16822869318086234,52
2016-09-23,asset_growth_yoy,-0.23227773259416568,76
2016-09-30,ret_1d,0.07606360636063604,100
2016-09-30,ret_5d,-0.04223222322232223,100
2016-09-30,ret_20d,-0.06542980828695115,99
2016-09-30,ret_60d,0.06194186765615337,99
2016-09-30,ret_120d,0.04356459078476751,97
2016-09-30,momentum_20_5,0.0533951762523191,99
2016-09-30,overnight_gap,-0.29870083124249436,100
2016-09-30,intraday_return,0.20559255925592557,100
2016-09-30,ema20_distance,-0.036178107606679034,99
2016-09-30,ema60_distance,-0.03794681508967224,99
2016-09-30,ema20_60_spread,-0.015596784168212736,99
2016-09-30,rsi14_centered,-0.029066171923314777,99
2016-09-30,macd_hist_atr,-0.1611502782931354,99
2016-09-30,breakout_position_60,0.02896722325293754,99
2016-09-30,trend_r2_20,-0.0020037105751391465,99
2016-09-30,realized_vol_5,0.3029102910291029,100
2016-09-30,realized_vol_20,0.24874458874458874,99
2016-09-30,vol_ratio_5_20,0.1940878169449598,99
2016-09-30,parkinson_vol_20,0.54143475572047,99
2016-09-30,overnight_vol_20,0.07474335188620902,99
2016-09-30,downside_vol_20,0.2738280766852196,99
2016-09-30,volume_zscore_20,0.05030953337286178,98
2016-09-30,volume_trend_5_20,0.057489177489177486,99
2016-09-30,amihud_illiq_20,0.27041932049295814,98
2016-09-30,signed_volume_pressure_20,-0.1346444032158318,99
2016-09-30,volume_cv_20,0.17215831787260358,99
2016-09-30,return_volume_corr_20,0.006407436451619073,98
2016-09-30,close_location_value,0.06933093309330932,100
2016-09-30,body_range_ratio,0.08480048004800479,100
2016-09-30,gap_followthrough_20,-0.1381447124304267,99
2016-09-30,cs_rank_ret20,-0.06542980828695115,99
2016-09-30,cs_rank_ret60,0.06194186765615337,99
2016-09-30,cs_rank_vol20,0.24874458874458874,99
2016-09-30,cs_rank_amihud20,0.27041932049295814,98
2016-09-30,return_autocorr_20,0.19163883735312304,99
2016-09-30,revenue_growth_yoy,-0.15355388504040135,48
2016-09-30,gross_margin_change_yoy,-0.019982114783314017,46
2016-09-30,operating_profitability,-0.028242859362334217,69
2016-09-30,cashflow_to_assets,-0.13685265050657133,41
2016-09-30,debt_to_assets,0.055720417411427754,52
2016-09-30,asset_growth_yoy,0.06359578671226289,76
2016-10-07,ret_1d,0.024926492649264925,100
2016-10-07,ret_5d,0.030831083108310828,100
2016-10-07,ret_20d,0.031020408163265303,99
2016-10-07,ret_60d,-0.12719851576994431,99
2016-10-07,ret_120d,0.01637123921733642,97
2016-10-07,momentum_20_5,-0.00023500309214594928,99
2016-10-07,overnight_gap,0.12804234075138424,100
2016-10-07,intraday_return,-0.1434143414341434,100
2016-10-07,ema20_distance,0.008509585652442796,99
2016-10-07,ema60_distance,-0.07638837353123067,99
2016-10-07,ema20_60_spread,-0.07094619666048237,99
2016-10-07,rsi14_centered,0.001323438466295609,99
2016-10-07,macd_hist_atr,-0.05445887445887446,99
2016-10-07,breakout_position_60,0.04023500309214594,99
2016-10-07,trend_r2_20,0.04612244897959183,99
2016-10-07,realized_vol_5,0.18147014701470146,100
2016-10-07,realized_vol_20,0.2584415584415584,99
2016-10-07,vol_ratio_5_20,0.0772047000618429,99
2016-10-07,parkinson_vol_20,0.3544341372912801,99
2016-10-07,overnight_vol_20,0.09093382807668522,99
2016-10-07,downside_vol_20,0.18523191094619665,99
2016-10-07,volume_zscore_20,0.09589363017934445,99
2016-10-07,volume_trend_5_20,-0.03654916512059369,99
2016-10-07,amihud_illiq_20,0.18753246753246752,99
2016-10-07,signed_volume_pressure_20,0.019134199134199132,99
2016-10-07,volume_cv_20,0.23179962894248607,99
2016-10-07,return_volume_corr_20,-0.020742115027829314,99
2016-10-07,close_location_value,-0.08214821482148213,100
2016-10-07,body_range_ratio,-0.0854005400540054,100
2016-10-07,gap_followthrough_20,-0.004799010513296227,99
2016-10-07,cs_rank_ret20,0.031020408163265303,99
2016-10-07,cs_rank_ret60,-0.12719851576994431,99
2016-10-07,cs_rank_vol20,0.2584415584415584,99
2016-10-07,cs_rank_amihud20,0.18753246753246752,99
2016-10-07,return_autocorr_20,0.0017687074829931973,99
2016-10-07,revenue_growth_yoy,0.018508969529436852,48
2016-10-07,gross_margin_change_yoy,-0.32760800533630885,46
2016-10-07,operating_profitability,-0.1327560536779319,69
2016-10-07,cashflow_to_assets,-0.08528246011835348,41
2016-10-07,debt_to_assets,0.08556606627777871,52
2016-10-07,asset_growth_yoy,0.15257793970240027,76
2016-10-14,ret_1d,0.06373256445442563,100
2016-10-14,ret_5d,-0.05249324932493248,100
2016-10-14,ret_20d,-0.06338899196042053,99
2016-10-14,ret_60d,0.023042671614100185,99
2016-10-14,ret_120d,0.012939196297075531,97
2016-10-14,momentum_20_5,-0.015386518243661098,99
2016-10-14,overnight_gap,0.11306330633063305,100
2016-10-14,intraday_return,0.031803180318031796,100
2016-10-14,ema20_distance,-0.018392084106369822,99
2016-10-14,ema60_distance,-0.01266542980828695,99
2016-10-14,ema20_60_spread,0.005058750773036486,99
2016-10-14,rsi14_centered,0.010621062106210619,100
2016-10-14,macd_hist_atr,-0.0012739641311069882,99
2016-10-14,breakout_position_60,0.016079158936301793,99
2016-10-14,trend_r2_20,-0.1,99
2016-10-14,realized_vol_5,-0.0012961296129612961,100
2016-10-14,realized_vol_20,0.07208410636982066,99
2016-10-14,vol_ratio_5_20,0.004860853432282003,99
2016-10-14,parkinson_vol_20,0.0911317254174397,99
2016-10-14,overnight_vol_20,-0.03708101422387136,99
2016-10-14,downside_vol_20,0.03814471243042671,99
2016-10-14,volume_zscore_20,0.04995670995670995,99
2016-10-14,volume_trend_5_20,0.0006184291898577613,99
2016-10-14,amihud_illiq_20,0.15407544836116263,99
2016-10-14,signed_volume_pressure_20,-0.11381570810142239,99
2016-10-14,volume_cv_20,0.08837353123067408,99
2016-10-14,return_volume_corr_20,-0.1517377860235003,99
2016-10-14,close_location_value,0.146018601860186,100
2016-10-14,body_range_ratio,0.06933093309330932,100
2016-10-14,gap_followthrough_20,-0.008423005565862708,99
2016-10-14,cs_rank_ret20,-0.06338899196042053,99
2016-10-14,cs_rank_ret60,0.023042671614100185,99
2016-10-14,cs_rank_vol20,0.07208410636982066,99
2016-10-14,cs_rank_amihud20,0.15407544836116263,99
2016-10-14,return_autocorr_20,0.03943104514533086,99
2016-10-14,revenue_growth_yoy,0.22813254818833753,48
2016-10-14,gross_margin_change_yoy,-0.2702519351249445,46
2016-10-14,operating_profitability,0.12104604536534702,69
2016-10-14,cashflow_to_assets,-0.105405287786729,41
2016-10-14,debt_to_assets,-0.06455882844910252,52
2016-10-14,asset_growth_yoy,0.1332066521333383,76
2016-10-21,ret_1d,0.0544260957266405,100
2016-10-21,ret_5d,-0.17304530453045303,100
2016-10-21,ret_20d,-0.18047404740474046,100
2016-10-21,ret_60d,-0.37659863945578226,99
2016-10-21,ret_120d,-0.4256127708815485,97
2016-10-21,momentum_20_5,-0.16776477647764773,100
2016-10-21,overnight_gap,0.22348634863486347,100
2016-10-21,intraday_return,-0.09700686477584017,100
2016-10-21,ema20_distance,-0.22397839783978393,100
2016-10-21,ema60_distance,-0.41209647495361773,99
2016-10-21,ema20_60_spread,-0.41461966604823747,99
2016-10-21,rsi14_centered,-0.285016501650165,100
2016-10-21,macd_hist_atr,0.08968460111317253,99
2016-10-21,breakout_position_60,-0.4365615337043908,99
2016-10-21,trend_r2_20,0.07265526552655265,100
2016-10-21,realized_vol_5,-0.0681068106810681,100
2016-10-21,realized_vol_20,-0.18595859585958596,100
2016-10-21,vol_ratio_5_20,0.07416741674167417,100
2016-10-21,parkinson_vol_20,-0.2651185118511851,100
2016-10-21,overnight_vol_20,-0.026450645064506447,100
2016-10-21,downside_vol_20,-0.11599159915991598,100
2016-10-21,volume_zscore_20,0.10969096909690969,100
2016-10-21,volume_trend_5_20,0.009300930093009299,100
2016-10-21,amihud_illiq_20,-0.2699429942994299,100
2016-10-21,signed_volume_pressure_20,-0.11804380438043804,100
2016-10-21,volume_cv_20,-0.050405040504050404,100
2016-10-21,return_volume_corr_20,-0.014557455745574557,100
2016-10-21,close_location_value,0.035859585958595855,100
2016-10-21,body_range_ratio,-0.11072440114090082,100
2016-10-21,gap_followthrough_20,-0.06114611461146115,100
2016-10-21,cs_rank_ret20,-0.18047404740474046,100
2016-10-21,cs_rank_ret60,-0.37659863945578226,99
2016-10-21,cs_rank_vol20,-0.18595859585958596,100
