date,factor,rank_ic,number_of_stocks
2017-06-02,volume_trend_5_20,0.07524752475247523,100
2017-06-02,amihud_illiq_20,0.09264926492649264,100
2017-06-02,signed_volume_pressure_20,-0.2008400840084008,100
2017-06-02,volume_cv_20,-0.07443144314431442,100
2017-06-02,return_volume_corr_20,-0.1553195319531953,100
2017-06-02,close_location_value,-0.1173117311731173,100
2017-06-02,body_range_ratio,-0.08706870687068706,100
2017-06-02,gap_followthrough_20,0.05153315331533153,100
2017-06-02,cs_rank_ret20,-0.21299729972997294,100
2017-06-02,cs_rank_ret60,-0.3107230723072307,100
2017-06-02,cs_rank_vol20,-0.0030243024302430243,100
2017-06-02,cs_rank_amihud20,0.09264926492649264,100
2017-06-02,return_autocorr_20,-0.0058685868586858675,100
2017-06-02,revenue_growth_yoy,-0.040337102943269955,50
2017-06-02,gross_margin_change_yoy,0.12988845772417126,48
2017-06-02,operating_profitability,0.0073441259570484795,71
2017-06-02,cashflow_to_assets,-0.06462525110605061,44
2017-06-02,debt_to_assets,0.12517253163035358,51
2017-06-02,asset_growth_yoy,-0.06637708100311618,78
2017-06-09,ret_1d,0.0808667553079358,100
2017-06-09,ret_5d,-0.07559782775163117,100
2017-06-09,ret_20d,0.004458579617356878,100
2017-06-09,ret_60d,0.19775570833108472,100
2017-06-09,ret_120d,0.12305799759507066,100
2017-06-09,momentum_20_5,0.043907708021803875,100
2017-06-09,overnight_gap,0.17258295359574308,100
2017-06-09,intraday_return,0.045747084378899426,100
2017-06-09,ema20_distance,0.038699030891432715,100
2017-06-09,ema60_distance,0.13608569120110267,100
2017-06-09,ema20_60_spread,0.14488283483373413,100
2017-06-09,rsi14_centered,0.08001440190825923,100
2017-06-09,macd_hist_atr,-0.15263584272824973,100
2017-06-09,breakout_position_60,0.15647634199488286,100
2017-06-09,trend_r2_20,0.0752797864061131,100
2017-06-09,realized_vol_5,0.21528998779530648,100
2017-06-09,realized_vol_20,0.08128056651022735,100
2017-06-09,vol_ratio_5_20,0.2564793424299466,100
2017-06-09,parkinson_vol_20,0.03948513308507167,100
2017-06-09,overnight_vol_20,0.13408743142643265,100
2017-06-09,downside_vol_20,0.07163731288291576,100
2017-06-09,volume_zscore_20,0.1266524648774351,100
2017-06-09,volume_trend_5_20,0.08158660629553716,100
2017-06-09,amihud_illiq_20,0.0794023223376396,100
2017-06-09,signed_volume_pressure_20,0.07053316934375874,100
2017-06-09,volume_cv_20,0.17573884612908955,100
2017-06-09,return_volume_corr_20,0.21848840359079938,100
2017-06-09,close_location_value,0.1050736596230403,100
2017-06-09,body_range_ratio,0.0716885346012359,100
2017-06-09,gap_followthrough_20,0.07512976690351025,100
2017-06-09,cs_rank_ret20,0.004458579617356878,100
2017-06-09,cs_rank_ret60,0.19775570833108472,100
2017-06-09,cs_rank_vol20,0.08128056651022735,100
2017-06-09,cs_rank_amihud20,0.0794023223376396,100
2017-06-09,return_autocorr_20,0.04932641245581903,100
2017-06-09,revenue_growth_yoy,0.045380330388013826,50
2017-06-09,gross_margin_change_yoy,0.12316126580904303,48
2017-06-09,operating_profitability,0.12617899815351477,71
2017-06-09,cashflow_to_assets,0.11735682884974998,44
2017-06-09,debt_to_assets,0.010364101290246086,51
2017-06-09,asset_growth_yoy,0.14106592985282487,78
2017-06-16,ret_1d,0.10459045904590457,100
2017-06-16,ret_5d,0.17015301530153012,100
2017-06-16,ret_20d,0.07649564956495648,100
2017-06-16,ret_60d,0.0516051605160516,100
2017-06-16,ret_120d,0.16092409240924088,100
2017-06-16,momentum_20_5,-0.005256525652565256,100
2017-06-16,overnight_gap,0.1510951095109511,100
2017-06-16,intraday_return,-0.07375558825966809,100
2017-06-16,ema20_distance,0.15588358835883584,100
2017-06-16,ema60_distance,0.14069006900690068,100
2017-06-16,ema20_60_spread,0.10246624662466244,100
2017-06-16,rsi14_centered,0.1436903690369037,100
2017-06-16,macd_hist_atr,0.1242124212421242,100
2017-06-16,breakout_position_60,0.013909390939093907,100
2017-06-16,trend_r2_20,0.0523132313231323,100
2017-06-16,realized_vol_5,-0.1088148814881488,100
2017-06-16,realized_vol_20,0.11138313831383137,100
2017-06-16,vol_ratio_5_20,-0.2208460846084608,100
2017-06-16,parkinson_vol_20,0.06395439543954394,100
2017-06-16,overnight_vol_20,0.003768376837683768,100
2017-06-16,downside_vol_20,0.07386738673867385,100
2017-06-16,volume_zscore_20,-0.23494749474947493,100
2017-06-16,volume_trend_5_20,-0.3245604560456045,100
2017-06-16,amihud_illiq_20,0.1055145514551455,100
2017-06-16,signed_volume_pressure_20,0.07257125712571255,100
2017-06-16,volume_cv_20,-0.04712871287128713,100
2017-06-16,return_volume_corr_20,0.08834083408340833,100
2017-06-16,close_location_value,-0.09892589258925892,100
2017-06-16,body_range_ratio,-0.07365957577800225,100
2017-06-16,gap_followthrough_20,0.08416441644164416,100
2017-06-16,cs_rank_ret20,0.07649564956495648,100
2017-06-16,cs_rank_ret60,0.0516051605160516,100
2017-06-16,cs_rank_vol20,0.11138313831383137,100
2017-06-16,cs_rank_amihud20,0.1055145514551455,100
2017-06-16,return_autocorr_20,-0.09155715571557155,100
2017-06-16,revenue_growth_yoy,-0.10862205578294838,50
2017-06-16,gross_margin_change_yoy,0.29185551073249844,48
2017-06-16,operating_profitability,0.008081892034925493,71
2017-06-16,cashflow_to_assets,-0.07963635087223249,44
2017-06-16,debt_to_assets,0.23052381638648628,51
2017-06-16,asset_growth_yoy,0.0733827778740871,78
2017-06-23,ret_1d,-0.10228053489555454,100
2017-06-23,ret_5d,-0.2623838126841445,100
2017-06-23,ret_20d,-0.03168926399433403,100
2017-06-23,ret_60d,-0.013549395587806521,100
2017-06-23,ret_120d,-0.04056417811052794,100
2017-06-23,momentum_20_5,0.16492098686238904,100
2017-06-23,overnight_gap,-0.053495670541077345,100
2017-06-23,intraday_return,-0.1695774664798106,100
2017-06-23,ema20_distance,-0.12829321420164014,100
2017-06-23,ema60_distance,-0.05995817569236615,100
2017-06-23,ema20_60_spread,0.0016801730578325184,100
2017-06-23,rsi14_centered,-0.0876390268201569,100
2017-06-23,macd_hist_atr,-0.15285374393631332,100
2017-06-23,breakout_position_60,-0.04040216142280837,100
2017-06-23,trend_r2_20,-0.04559869666596181,100
2017-06-23,realized_vol_5,0.04266439443281859,100
2017-06-23,realized_vol_20,-0.029721061269444505,100
2017-06-23,vol_ratio_5_20,0.055925760353568096,100
2017-06-23,parkinson_vol_20,-0.0024542527880482136,100
2017-06-23,overnight_vol_20,-0.04412854524035835,100
2017-06-23,downside_vol_20,-0.05310546986363495,100
2017-06-23,volume_zscore_20,0.1512215758229903,100
2017-06-23,volume_trend_5_20,0.02786687028776505,100
2017-06-23,amihud_illiq_20,-0.03720983261292659,100
2017-06-23,signed_volume_pressure_20,-0.08756101878532895,100
2017-06-23,volume_cv_20,0.08346859726589402,100
2017-06-23,return_volume_corr_20,0.045562692957579684,100
2017-06-23,close_location_value,-0.17259577736584544,100
2017-06-23,body_range_ratio,-0.10613293169244196,100
2017-06-23,gap_followthrough_20,0.009288956762588351,100
2017-06-23,cs_rank_ret20,-0.03168926399433403,100
2017-06-23,cs_rank_ret60,-0.013549395587806521,100
2017-06-23,cs_rank_vol20,-0.029721061269444505,100
2017-06-23,cs_rank_amihud20,-0.03720983261292659,100
2017-06-23,return_autocorr_20,0.18090063276598903,100
2017-06-23,revenue_growth_yoy,0.05373607376104495,50
2017-06-23,gross_margin_change_yoy,-0.11333659013190034,48
2017-06-23,operating_profitability,-0.062425593990509565,71
2017-06-23,cashflow_to_assets,0.20861230530692787,44
2017-06-23,debt_to_assets,-0.06255092040323564,51
2017-06-23,asset_growth_yoy,-0.07185310705885328,78
2017-06-30,ret_1d,0.08085832840818992,100
2017-06-30,ret_5d,0.24817430647648647,100
2017-06-30,ret_20d,0.14856330202077672,100
2017-06-30,ret_60d,0.017329784967929685,100
2017-06-30,ret_120d,-0.010855118077210804,100
2017-06-30,momentum_20_5,0.03699381036263384,100
2017-06-30,overnight_gap,0.11202025948430251,100
2017-06-30,intraday_return,0.024692617417446244,100
2017-06-30,ema20_distance,0.2673335353553447,100
2017-06-30,ema60_distance,0.14532896888444913,100
2017-06-30,ema20_60_spread,0.03350145064956767,100
2017-06-30,rsi14_centered,0.2556443313672813,100
2017-06-30,macd_hist_atr,0.3268716677832527,100
2017-06-30,breakout_position_60,0.1836549164572216,100
2017-06-30,trend_r2_20,-0.0840566578361354,100
2017-06-30,realized_vol_5,0.2699078005046667,100
2017-06-30,realized_vol_20,0.21437808094330194,100
2017-06-30,vol_ratio_5_20,0.03317741727412854,100
2017-06-30,parkinson_vol_20,0.2542461873584421,100
2017-06-30,overnight_vol_20,0.21991065079802186,100
2017-06-30,downside_vol_20,0.14249067654032493,100
2017-06-30,volume_zscore_20,-0.13354975562543045,100
2017-06-30,volume_trend_5_20,-0.004920506812223804,100
2017-06-30,amihud_illiq_20,0.3847176259172008,100
2017-06-30,signed_volume_pressure_20,0.05329748964167295,100
2017-06-30,volume_cv_20,0.1688333898399133,100
2017-06-30,return_volume_corr_20,0.12973936315498882,100
2017-06-30,close_location_value,0.12895928280670946,100
2017-06-30,body_range_ratio,0.05068137222545589,100
2017-06-30,gap_followthrough_20,-0.1715996747672733,100
2017-06-30,cs_rank_ret20,0.14856330202077672,100
2017-06-30,cs_rank_ret60,0.017329784967929685,100
2017-06-30,cs_rank_vol20,0.21437808094330194,100
2017-06-30,cs_rank_amihud20,0.3847176259172008,100
2017-06-30,return_autocorr_20,-0.09889618630763475,100
2017-06-30,revenue_growth_yoy,0.3426732935752077,50
2017-06-30,gross_margin_change_yoy,-0.08689988333322113,48
2017-06-30,operating_profitability,-0.27657844214957683,71
2017-06-30,cashflow_to_assets,-0.24602699194244568,44
2017-06-30,debt_to_assets,-0.17909435029535592,51
2017-06-30,asset_growth_yoy,0.2393065118885446,78
2017-07-07,ret_1d,0.1709591474368234,100
2017-07-07,ret_5d,0.12884527106349938,100
2017-07-07,ret_20d,0.22390639063906387,100
2017-07-07,ret_60d,0.29952595259525955,100
2017-07-07,ret_120d,0.3833783378337834,100
2017-07-07,momentum_20_5,0.14917491749174916,100
2017-07-07,overnight_gap,0.2093394460330298,100
2017-07-07,intraday_return,0.06227441426494954,100
2017-07-07,ema20_distance,0.23320732073207318,100
2017-07-07,ema60_distance,0.3459225922592259,100
2017-07-07,ema20_60_spread,0.34978697869786973,100
2017-07-07,rsi14_centered,0.2475607560756075,100
2017-07-07,macd_hist_atr,-0.15276327632763276,100
2017-07-07,breakout_position_60,0.22328232823282326,100
2017-07-07,trend_r2_20,-0.08241224122412241,100
2017-07-07,realized_vol_5,0.03155115511551155,100
2017-07-07,realized_vol_20,-0.025742574257425738,100
2017-07-07,vol_ratio_5_20,0.028226822682268223,100
2017-07-07,parkinson_vol_20,-0.07663966396639663,100
2017-07-07,overnight_vol_20,-0.16058805880588056,100
2017-07-07,downside_vol_20,-0.07647164716471647,100
2017-07-07,volume_zscore_20,-0.012481248124812478,100
2017-07-07,volume_trend_5_20,0.061170117011701164,100
2017-07-07,amihud_illiq_20,0.0637023702370237,100
2017-07-07,signed_volume_pressure_20,0.2506210621062106,100
2017-07-07,volume_cv_20,-0.11787578757875786,100
2017-07-07,return_volume_corr_20,0.24160816081608158,100
2017-07-07,close_location_value,-0.04664866486648664,100
2017-07-07,body_range_ratio,0.023006369656178124,100
2017-07-07,gap_followthrough_20,0.16123612361236123,100
2017-07-07,cs_rank_ret20,0.22390639063906387,100
2017-07-07,cs_rank_ret60,0.29952595259525955,100
2017-07-07,cs_rank_vol20,-0.025742574257425738,100
2017-07-07,cs_rank_amihud20,0.0637023702370237,100
2017-07-07,return_autocorr_20,-0.05108910891089109,100
2017-07-07,revenue_growth_yoy,0.09541645660509214,50
2017-07-07,gross_margin_change_yoy,0.0867370478241645,48
2017-07-07,operating_profitability,0.0004694875041035557,71
2017-07-07,cashflow_to_assets,0.13784840912043075,44
2017-07-07,debt_to_assets,0.21168164678579218,51
2017-07-07,asset_growth_yoy,0.25998216962146414,78
2017-07-14,ret_1d,-0.02407469636772676,100
2017-07-14,ret_5d,-0.04427242724272426,100
2017-07-14,ret_20d,-0.09533753375337534,100
2017-07-14,ret_60d,0.07662766276627662,100
2017-07-14,ret_120d,-0.040384038403840375,100
2017-07-14,momentum_20_5,-0.02951095109510951,100
2017-07-14,overnight_gap,0.1431023102310231,100
2017-07-14,intraday_return,-0.132013201320132,100
2017-07-14,ema20_distance,-0.04564056405640563,100
2017-07-14,ema60_distance,-0.0025442544254425437,100
2017-07-14,ema20_60_spread,0.022862286228622863,100
2017-07-14,rsi14_centered,-0.07822382238223821,100
2017-07-14,macd_hist_atr,-0.19198319831983196,100
2017-07-14,breakout_position_60,0.016405640564056405,100
2017-07-14,trend_r2_20,0.17444944494449444,100
2017-07-14,realized_vol_5,-0.12637263726372636,100
2017-07-14,realized_vol_20,-0.19517551755175516,100
2017-07-14,vol_ratio_5_20,0.08782478247824782,100
2017-07-14,parkinson_vol_20,-0.2581578157815781,100
2017-07-14,overnight_vol_20,-0.06871887188718871,100
2017-07-14,downside_vol_20,-0.15459945994599458,100
2017-07-14,volume_zscore_20,0.04682868286828682,100
2017-07-14,volume_trend_5_20,0.17066906690669065,100
2017-07-14,amihud_illiq_20,-0.42504650465046495,100
2017-07-14,signed_volume_pressure_20,-0.12999699969996997,100
2017-07-14,volume_cv_20,-0.12412841284128413,100
2017-07-14,return_volume_corr_20,-0.11309930993099308,100
2017-07-14,close_location_value,-0.0981218121812181,100
2017-07-14,body_range_ratio,-0.043144314431443134,100
2017-07-14,gap_followthrough_20,0.000528052805280528,100
2017-07-14,cs_rank_ret20,-0.09533753375337534,100
2017-07-14,cs_rank_ret60,0.07662766276627662,100
2017-07-14,cs_rank_vol20,-0.19517551755175516,100
2017-07-14,cs_rank_amihud20,-0.42504650465046495,100
2017-07-14,return_autocorr_20,0.16267626762676263,100
2017-07-14,revenue_growth_yoy,-0.27626113480075243,50
2017-07-14,gross_margin_change_yoy,-0.17597090678719732,48
2017-07-14,operating_profitability,0.19428398964456783,71
2017-07-14,cashflow_to_assets,0.18274075912539722,44
2017-07-14,debt_to_assets,0.18859897843839984,51
2017-07-14,asset_growth_yoy,-0.11186352801553927,78
2017-07-21,ret_1d,-0.12000792148996794,100
2017-07-21,ret_5d,-0.0500753079835477,100
2017-07-21,ret_20d,0.19544671735555808,100
2017-07-21,ret_60d,0.08676319690043334,100
2017-07-21,ret_120d,0.12149487845930382,100
2017-07-21,momentum_20_5,0.2397314115339382,100
2017-07-21,overnight_gap,-0.010507113754247099,100
2017-07-21,intraday_return,-0.09521209248351724,100
2017-07-21,ema20_distance,0.08889942334047446,100
2017-07-21,ema60_distance,0.1235110921779943,100
2017-07-21,ema20_60_spread,0.13177396804298475,100
2017-07-21,rsi14_centered,0.12436918313565125,100
2017-07-21,macd_hist_atr,0.06885129823885278,100
2017-07-21,breakout_position_60,0.1677537819039017,100
2017-07-21,trend_r2_20,0.03548176106731187,100
2017-07-21,realized_vol_5,0.010381100396828944,100
2017-07-21,realized_vol_20,0.1074053849727406,100
2017-07-21,vol_ratio_5_20,-0.07538599091639424,100
2017-07-21,parkinson_vol_20,0.09970056826203058,100
2017-07-21,overnight_vol_20,0.1915583051837979,100
2017-07-21,downside_vol_20,-0.01864997689788691,100
2017-07-21,volume_zscore_20,-0.11275795234497843,100
2017-07-21,volume_trend_5_20,-0.21188245954452598,100
2017-07-21,amihud_illiq_20,0.09168371847580892,100
2017-07-21,signed_volume_pressure_20,0.04429069481444764,100
2017-07-21,volume_cv_20,0.27407305174841917,100
2017-07-21,return_volume_corr_20,0.05824217367145764,100
2017-07-21,close_location_value,-0.021605354983790466,100
2017-07-21,body_range_ratio,-0.15610054666075615,100
2017-07-21,gap_followthrough_20,-0.023324472394493697,100
2017-07-21,cs_rank_ret20,0.19544671735555808,100
2017-07-21,cs_rank_ret60,0.08676319690043334,100
2017-07-21,cs_rank_vol20,0.1074053849727406,100
2017-07-21,cs_rank_amihud20,0.09168371847580892,100
2017-07-21,return_autocorr_20,0.08234072811866287,100
2017-07-21,revenue_growth_yoy,-0.28943261227639044,50
2017-07-21,gross_margin_change_yoy,-0.22977337503373887,48
2017-07-21,operating_profitability,-0.1428260031187646,71
2017-07-21,cashflow_to_assets,0.015011628726478257,44
2017-07-21,debt_to_assets,0.04775160214015818,51
2017-07-21,asset_growth_yoy,-0.06897031393391323,78
2017-07-28,ret_1d,0.11451682589274612,100
2017-07-28,ret_5d,0.15360336033603358,100
2017-07-28,ret_20d,0.034515451545154514,100
2017-07-28,ret_60d,-0.005688568856885688,100
2017-07-28,ret_120d,0.033519351935193516,100
2017-07-28,momentum_20_5,0.023210321032103208,100
2017-07-28,overnight_gap,-0.05017761989704166,100
2017-07-28,intraday_return,0.23748117300861402,100
2017-07-28,ema20_distance,0.060858085808580854,100
2017-07-28,ema60_distance,0.03899189918991899,100
2017-07-28,ema20_60_spread,0.0546054605460546,100
2017-07-28,rsi14_centered,0.07685568556855685,100
2017-07-28,macd_hist_atr,0.04733273327332733,100
2017-07-28,breakout_position_60,0.050033003300330024,100
2017-07-28,trend_r2_20,0.023150315031503152,100
2017-07-28,realized_vol_5,-0.000144014401440144,100
2017-07-28,realized_vol_20,0.012973297329732972,100
2017-07-28,vol_ratio_5_20,-0.06874287428742873,100
2017-07-28,parkinson_vol_20,-0.09257725772577256,100
2017-07-28,overnight_vol_20,0.026114611461146114,100
2017-07-28,downside_vol_20,-0.049900990099009904,100
2017-07-28,volume_zscore_20,-0.00264026402640264,100
2017-07-28,volume_trend_5_20,-0.07393939393939393,100
2017-07-28,amihud_illiq_20,0.09586558655865586,100
2017-07-28,signed_volume_pressure_20,0.0527092709270927,100
2017-07-28,volume_cv_20,-0.020318031803180314,100
2017-07-28,return_volume_corr_20,-0.13942994299429942,100
2017-07-28,close_location_value,0.22780678067806778,100
2017-07-28,body_range_ratio,0.20798742270547468,100
2017-07-28,gap_followthrough_20,0.11169516951695169,100
2017-07-28,cs_rank_ret20,0.034515451545154514,100
2017-07-28,cs_rank_ret60,-0.005688568856885688,100
2017-07-28,cs_rank_vol20,0.012973297329732972,100
2017-07-28,cs_rank_amihud20,0.09586558655865586,100
2017-07-28,return_autocorr_20,-0.05963396339633963,100
2017-07-28,revenue_growth_yoy,-0.2757329108336382,50
2017-07-28,gross_margin_change_yoy,0.10947974058907371,48
2017-07-28,operating_profitability,0.028018343548465767,71
2017-07-28,cashflow_to_assets,0.0892913774824058,44
2017-07-28,debt_to_assets,0.03190406174960205,51
2017-07-28,asset_growth_yoy,-0.12782235373966438,78
2017-08-04,ret_1d,-0.00211821817648171,100
2017-08-04,ret_5d,-0.23795979597959793,100
2017-08-04,ret_20d,0.016753675367536754,100
2017-08-04,ret_60d,-0.13855385538553852,100
2017-08-04,ret_120d,-0.10760276027602758,100
2017-08-04,momentum_20_5,0.18205820582058202,100
2017-08-04,overnight_gap,0.03529058779229583,100
2017-08-04,intraday_return,-0.08679267926792678,100
2017-08-04,ema20_distance,-0.08619261926192619,100
2017-08-04,ema60_distance,-0.09744974497449743,100
2017-08-04,ema20_60_spread,-0.056081608160816074,100
2017-08-04,rsi14_centered,-0.0983138313831383,100
2017-08-04,macd_hist_atr,-0.09524152415241523,100
2017-08-04,breakout_position_60,-0.08213621362136211,100
2017-08-04,trend_r2_20,-0.09185718571857185,100
2017-08-04,realized_vol_5,0.12183618361836182,100
2017-08-04,realized_vol_20,0.06233423342334232,100
2017-08-04,vol_ratio_5_20,0.07197119711971196,100
2017-08-04,parkinson_vol_20,0.09168916891689168,100
2017-08-04,overnight_vol_20,-0.07861986198619861,100
2017-08-04,downside_vol_20,0.04974497449744974,100
2017-08-04,volume_zscore_20,-0.09684968496849684,100
2017-08-04,volume_trend_5_20,-0.05149714971497149,100
2017-08-04,amihud_illiq_20,0.14594659465946594,100
2017-08-04,signed_volume_pressure_20,0.013717371737173715,100
2017-08-04,volume_cv_20,-0.014389438943894389,100
2017-08-04,return_volume_corr_20,-0.0792079207920792,100
2017-08-04,close_location_value,0.030939093909390935,100
2017-08-04,body_range_ratio,-0.07536753675367537,100
2017-08-04,gap_followthrough_20,0.18208220822082205,100
2017-08-04,cs_rank_ret20,0.016753675367536754,100
2017-08-04,cs_rank_ret60,-0.13855385538553852,100
2017-08-04,cs_rank_vol20,0.06233423342334232,100
2017-08-04,cs_rank_amihud20,0.14594659465946594,100
2017-08-04,return_autocorr_20,0.07378337833783377,100
2017-08-04,revenue_growth_yoy,-0.015430213357192558,51
2017-08-04,gross_margin_change_yoy,-0.12862573029007565,49
2017-08-04,operating_profitability,0.02577151049311304,71
2017-08-04,cashflow_to_assets,0.17530571543274204,47
2017-08-04,debt_to_assets,0.019232945026355842,51
2017-08-04,asset_growth_yoy,0.0746979267451719,78
2017-08-11,ret_1d,0.18166161609185028,100
2017-08-11,ret_5d,0.012307267648623195,100
2017-08-11,ret_20d,0.1625802580258026,100
2017-08-11,ret_60d,0.2105370537053705,100
2017-08-11,ret_120d,0.24589258925892588,100
2017-08-11,momentum_20_5,0.14438643864386436,100
2017-08-11,overnight_gap,0.08603660366036603,100
2017-08-11,intraday_return,0.11157515751575156,100
2017-08-11,ema20_distance,0.14007800780078009,100
2017-08-11,ema60_distance,0.22687068706870686,100
2017-08-11,ema20_60_spread,0.2645544554455445,100
2017-08-11,rsi14_centered,0.1874227422742274,100
2017-08-11,macd_hist_atr,0.04249624962496249,100
2017-08-11,breakout_position_60,0.2661026102610261,100
2017-08-11,trend_r2_20,-0.0066486648664866475,100
2017-08-11,realized_vol_5,0.20567656765676565,100
2017-08-11,realized_vol_20,0.12930093009300928,100
2017-08-11,vol_ratio_5_20,0.19062706270627058,100
2017-08-11,parkinson_vol_20,0.15960396039603958,100
2017-08-11,overnight_vol_20,0.16438043804380434,100
2017-08-11,downside_vol_20,0.059057905790579054,100
2017-08-11,volume_zscore_20,0.23792379237923786,100
2017-08-11,volume_trend_5_20,0.20958895889588958,100
2017-08-11,amihud_illiq_20,0.3547314731473147,100
2017-08-11,signed_volume_pressure_20,0.009444944494449443,100
2017-08-11,volume_cv_20,-0.11992799279927992,100
2017-08-11,return_volume_corr_20,-0.021494149414941495,100
2017-08-11,close_location_value,0.22169816981698168,100
2017-08-11,body_range_ratio,0.09336933693369336,100
2017-08-11,gap_followthrough_20,-0.19128712871287126,100
2017-08-11,cs_rank_ret20,0.1625802580258026,100
2017-08-11,cs_rank_ret60,0.2105370537053705,100
2017-08-11,cs_rank_vol20,0.12930093009300928,100
2017-08-11,cs_rank_amihud20,0.3547314731473147,100
2017-08-11,return_autocorr_20,0.22851485148514847,100
2017-08-11,revenue_growth_yoy,0.07952871872209219,52
2017-08-11,gross_margin_change_yoy,-0.07321615349712755,49
2017-08-11,operating_profitability,0.034873905669543445,72
2017-08-11,cashflow_to_assets,-0.09132886045983159,49
2017-08-11,debt_to_assets,0.007940743315875022,52
2017-08-11,asset_growth_yoy,0.1270333923672037,79
2017-08-18,ret_1d,-0.005880729210422092,100
2017-08-18,ret_5d,-0.08758580961698399,100
2017-08-18,ret_20d,0.07047189285707453,100
2017-08-18,ret_60d,-0.04901348951435497,100
2017-08-18,ret_120d,-0.17634775096080607,100
2017-08-18,momentum_20_5,0.09161253544528694,100
2017-08-18,overnight_gap,-0.07365224905719796,100
2017-08-18,intraday_return,0.03892035908301988,100
2017-08-18,ema20_distance,-0.027819115742966413,100
2017-08-18,ema60_distance,-0.060342758393285206,100
2017-08-18,ema20_60_spread,-0.04049253516685448,100
2017-08-18,rsi14_centered,-0.05860256349133088,100
2017-08-18,macd_hist_atr,-0.03586001632441054,100
2017-08-18,breakout_position_60,-0.05634631079086597,100
2017-08-18,trend_r2_20,-0.23124189910935153,100
2017-08-18,realized_vol_5,0.14144784216850825,100
2017-08-18,realized_vol_20,0.2232129998720588,100
2017-08-18,vol_ratio_5_20,-0.10902021027140073,100
2017-08-18,parkinson_vol_20,0.12677019827133484,100
2017-08-18,overnight_vol_20,0.14540828573847328,100
2017-08-18,downside_vol_20,0.201922615347459,100
2017-08-18,volume_zscore_20,-0.03271566415674135,100
2017-08-18,volume_trend_5_20,0.19206951179915208,100
2017-08-18,amihud_illiq_20,0.17435552783167216,100
2017-08-18,signed_volume_pressure_20,0.09905909462573113,100
2017-08-18,volume_cv_20,0.06341510249604596,100
2017-08-18,return_volume_corr_20,0.14850463252953683,100
2017-08-18,close_location_value,-0.008700974509771633,100
2017-08-18,body_range_ratio,0.0668834909558032,100
2017-08-18,gap_followthrough_20,0.05078968844876353,100
2017-08-18,cs_rank_ret20,0.07047189285707453,100
2017-08-18,cs_rank_ret60,-0.04901348951435497,100
2017-08-18,cs_rank_vol20,0.2232129998720588,100
2017-08-18,cs_rank_amihud20,0.17435552783167216,100
2017-08-18,return_autocorr_20,0.12662618214151794,100
2017-08-18,revenue_growth_yoy,-0.27978058105453146,52
2017-08-18,gross_margin_change_yoy,-0.12260516853909235,49
2017-08-18,operating_profitability,-0.08444340828789403,72
2017-08-18,cashflow_to_assets,-0.15842240878646766,49
2017-08-18,debt_to_assets,-0.04785792073707473,52
2017-08-18,asset_growth_yoy,-0.07837194725039999,79
2017-08-25,ret_1d,-0.13180515759846254,100
2017-08-25,ret_5d,-0.04631932672444946,100
2017-08-25,ret_20d,-0.01598579040967699,100
2017-08-25,ret_60d,0.008832989295437136,100
2017-08-25,ret_120d,-0.08279727330057174,100
2017-08-25,momentum_20_5,0.018014017571265136,100
2017-08-25,overnight_gap,0.14850641479543464,100
2017-08-25,intraday_return,-0.15628337913901327,100
2017-08-25,ema20_distance,-0.042940809373741944,100
2017-08-25,ema60_distance,0.010261149249454824,100
2017-08-25,ema20_60_spread,-0.023870673517152805,100
2017-08-25,rsi14_centered,-0.02742307138596991,100
2017-08-25,macd_hist_atr,-0.00763285488029622,100
2017-08-25,breakout_position_60,-0.012649416735585246,100
2017-08-25,trend_r2_20,-0.16492247132866455,100
2017-08-25,realized_vol_5,0.17832797274578857,100
2017-08-25,realized_vol_20,0.19703806827783546,100
2017-08-25,vol_ratio_5_20,-0.047921367196576733,100
2017-08-25,parkinson_vol_20,0.1728433584685946,100
2017-08-25,overnight_vol_20,0.19218952524066615,100
2017-08-25,downside_vol_20,0.1522850559372307,100
2017-08-25,volume_zscore_20,-0.009157025587525182,100
2017-08-25,volume_trend_5_20,-0.017821996064842593,100
2017-08-25,amihud_illiq_20,-0.08632566848108603,100
2017-08-25,signed_volume_pressure_20,-0.0630790648598065,100
2017-08-25,volume_cv_20,0.16040996592773468,100
2017-08-25,return_volume_corr_20,0.09987518602802695,100
2017-08-25,close_location_value,-0.13753540397514888,100
2017-08-25,body_range_ratio,-0.1941120698966672,100
2017-08-25,gap_followthrough_20,0.19196149970178938,100
2017-08-25,cs_rank_ret20,-0.01598579040967699,100
2017-08-25,cs_rank_ret60,0.008832989295437136,100
2017-08-25,cs_rank_vol20,0.19703806827783546,100
2017-08-25,cs_rank_amihud20,-0.08632566848108603,100
2017-08-25,return_autocorr_20,-0.1502568287756426,100
2017-08-25,revenue_growth_yoy,0.1872051575977637,52
2017-08-25,gross_margin_change_yoy,0.07924480186498635,49
2017-08-25,operating_profitability,-0.004903931184178792,72
2017-08-25,cashflow_to_assets,-0.2141946017653962,49
2017-08-25,debt_to_assets,-0.11787559279618084,52
2017-08-25,asset_growth_yoy,0.19902017469768707,79
2017-09-01,ret_1d,-0.020108674461033905,100
2017-09-01,ret_5d,-0.029979897400154727,100
2017-09-01,ret_20d,0.03334633503856281,100
2017-09-01,ret_60d,0.13084100939010682,100
2017-09-01,ret_120d,0.07581385583537928,100
2017-09-01,momentum_20_5,0.04811425487478796,100
