year,factor,mean_rank_ic,median_rank_ic,rank_ic_std,positive_ic_ratio,eligible_weeks
2017,operating_profitability,0.01626122836998656,0.03018990545894955,0.1302341653668336,0.6153846153846154,52
2017,overnight_gap,0.018765517751970138,0.037606589445944666,0.1293749940827345,0.5576923076923077,52
2017,overnight_vol_20,0.022902500419644475,0.010837083708370839,0.12063393044162495,0.5384615384615384,52
2017,parkinson_vol_20,0.009146298435007043,-0.00043504718610331487,0.14839598464143042,0.5,52
2017,realized_vol_20,0.012236137745518367,0.012745274527452744,0.12545448354961106,0.5384615384615384,52
2017,realized_vol_5,0.03926184841627455,0.040756075607560754,0.1301948125891362,0.6153846153846154,52
2017,ret_120d,-0.007450671605102212,0.013532406212150027,0.15002655413521673,0.5192307692307693,52
2017,ret_1d,-0.0011559021314338641,0.009637094425530913,0.12323751767161652,0.5192307692307693,52
2017,ret_20d,0.03394353227049674,0.03443749528891475,0.13076286198013956,0.6153846153846154,52
2017,ret_5d,0.007861666083393882,0.031443194076607284,0.1288214895052895,0.5576923076923077,52
2017,ret_60d,0.012922975686730445,-0.0017461416693899385,0.1582692723569442,0.5,52
2017,return_autocorr_20,0.005571642937014362,0.0021274915421934633,0.11150524093767665,0.5,52
2017,return_volume_corr_20,0.008507533316705767,-0.006690725815277167,0.10656186304702886,0.4807692307692308,52
2017,revenue_growth_yoy,0.014010132199725904,0.02386288446894768,0.1770341011133008,0.5192307692307693,52
2017,rsi14_centered,0.02816151176546555,0.049387446778453234,0.12250278698245932,0.6346153846153846,52
2017,signed_volume_pressure_20,0.019254436618020263,0.03989805207371443,0.12263812986439362,0.6153846153846154,52
2017,trend_r2_20,0.003914087197270517,-0.005883857149922516,0.11481027982025269,0.4807692307692308,52
2017,vol_ratio_5_20,0.03261728184832281,0.051292662910876335,0.12778698328757238,0.6346153846153846,52
2017,volume_cv_20,0.013173991257272952,0.011386342511334446,0.11852877328819279,0.5384615384615384,52
2017,volume_trend_5_20,-0.0018733200599233707,0.008541872432149808,0.11960184287983475,0.5192307692307693,52
2017,volume_zscore_20,-0.04026328428082826,-0.04811909007783172,0.11240224668443377,0.36538461538461536,52
2018,amihud_illiq_20,0.004092595475630955,-0.008064806480648064,0.16254752474972697,0.4807692307692308,52
2018,asset_growth_yoy,-0.0026455026158621903,0.004568754159305959,0.11295853877028914,0.5384615384615384,52
2018,body_range_ratio,0.033045876175343256,0.023534514210342364,0.11454947550657071,0.6538461538461539,52
2018,breakout_position_60,0.05800946502799012,0.05579390983797655,0.12635561420770267,0.6923076923076923,52
2018,cashflow_to_assets,0.013634478054825176,0.02890019522277361,0.13477424914598804,0.5192307692307693,52
2018,close_location_value,0.04515960160907544,0.04559289200349583,0.10515261309394563,0.6923076923076923,52
2018,cs_rank_amihud20,0.004092595475630955,-0.008064806480648064,0.16254752474972697,0.4807692307692308,52
2018,cs_rank_ret20,0.06274351630077331,0.05826624591080726,0.13288231361910044,0.6538461538461539,52
2018,cs_rank_ret60,0.033617459733639436,0.023144383871642936,0.13752719484771478,0.5576923076923077,52
2018,cs_rank_vol20,-0.017489560134137324,-0.01809483406497527,0.13320950336610216,0.46153846153846156,52
2018,debt_to_assets,0.021803983672536338,0.015051398565129003,0.12961505654362016,0.5576923076923077,52
2018,downside_vol_20,-0.04064978898635327,-0.032211456684782605,0.1412304691627298,0.34615384615384615,52
2018,ema20_60_spread,0.026322903730049137,0.009802262957291788,0.1407020128511585,0.5192307692307693,52
2018,ema20_distance,0.0759123391444559,0.06673064583563558,0.12634167685421083,0.7307692307692307,52
2018,ema60_distance,0.05346337705302876,0.05745000329480823,0.13732024478654553,0.6730769230769231,52
2018,gap_followthrough_20,-0.030687023793117548,-0.03461751217448668,0.10255145603889533,0.38461538461538464,52
2018,gross_margin_change_yoy,-0.012050557768743194,-0.025480821172306524,0.1417370733398757,0.46153846153846156,52
2018,intraday_return,0.03289155682207805,0.023348467990510012,0.11431085250051858,0.6538461538461539,52
2018,macd_hist_atr,0.0795398890174991,0.08954749697367981,0.11070747638398096,0.7884615384615384,52
2018,momentum_20_5,0.04216408129805555,0.03825982598259826,0.14020472993885824,0.5769230769230769,52
2018,operating_profitability,0.01609223167326928,-0.004855674985116881,0.14044213816125206,0.46153846153846156,52
2018,overnight_gap,0.0011468620882304373,0.007254923160978098,0.12481885979922587,0.5192307692307693,52
2018,overnight_vol_20,-0.01691792892296731,-0.019927992799279926,0.1259014242350139,0.4230769230769231,52
2018,parkinson_vol_20,-3.3252613830993155e-05,-0.014764500059473135,0.15393362144944195,0.4423076923076923,52
2018,realized_vol_20,-0.017489560134137324,-0.01809483406497527,0.13320950336610216,0.46153846153846156,52
2018,realized_vol_5,-0.009187152543658482,-0.01929192919291929,0.12689869192491035,0.4423076923076923,52
2018,ret_120d,0.030343944795682563,0.05402129316851774,0.14985946161752842,0.6346153846153846,52
2018,ret_1d,0.03640041585049269,0.040840084008400834,0.11589904551752271,0.5576923076923077,52
2018,ret_20d,0.06274351630077331,0.05826624591080726,0.13288231361910044,0.6538461538461539,52
2018,ret_5d,0.05732372920842825,0.06233442224623785,0.1324104127862008,0.6538461538461539,52
2018,ret_60d,0.033617459733639436,0.023144383871642936,0.13752719484771478,0.5576923076923077,52
2018,return_autocorr_20,0.003973819530259545,0.016015601560156013,0.1276272587201832,0.5576923076923077,52
2018,return_volume_corr_20,0.023432657765634222,0.032307736903636364,0.1297076211103136,0.5769230769230769,52
2018,revenue_growth_yoy,0.0010281507361761394,0.00468312574331954,0.11235993820340517,0.5384615384615384,52
2018,rsi14_centered,0.07630653807035769,0.07150624429721852,0.12476864169514373,0.7115384615384616,52
2018,signed_volume_pressure_20,0.05679837913901536,0.06428480076400592,0.14020106494515813,0.7115384615384616,52
2018,trend_r2_20,0.0028136441584106476,0.0020101732220423603,0.11196488420126227,0.5,52
2018,vol_ratio_5_20,0.0011169185262939077,-0.015463546354635462,0.11782221425589773,0.4230769230769231,52
2018,volume_cv_20,-0.006543870685276153,0.0012061206120612062,0.14526676791191978,0.5192307692307693,52
2018,volume_trend_5_20,4.179635223913389e-05,0.014017484918305873,0.1221839128936058,0.5192307692307693,52
2018,volume_zscore_20,0.006061386294427273,0.012979297929792978,0.11710506622162972,0.5576923076923077,52
2019,amihud_illiq_20,0.0020483935510046394,0.018319831983198316,0.1550048862869639,0.5384615384615384,52
2019,asset_growth_yoy,-0.007176181328112481,-0.013901251827097422,0.11056964000448358,0.46153846153846156,52
2019,body_range_ratio,0.02894199955413296,0.02424563318036054,0.11713045895929083,0.5961538461538461,52
2019,breakout_position_60,-0.00323025689409225,-0.01599159915991599,0.13301383854447618,0.38461538461538464,52
2019,cashflow_to_assets,0.004843791294490599,0.014340494467146126,0.16926325866906256,0.5192307692307693,52
2019,close_location_value,0.018121101313656254,0.02508271824799032,0.1267473747710955,0.5384615384615384,52
2019,cs_rank_amihud20,0.0020483935510046394,0.018319831983198316,0.1550048862869639,0.5384615384615384,52
2019,cs_rank_ret20,0.01721126934334631,-0.007434751467982049,0.12066237501254183,0.4807692307692308,52
2019,cs_rank_ret60,-0.03155590325350023,-0.02763880303439504,0.12679335880255815,0.36538461538461536,52
2019,cs_rank_vol20,0.009567844664707,0.06082217615143123,0.16750779609148342,0.5961538461538461,52
2019,debt_to_assets,-0.012699591976098757,-0.016585822544005306,0.1372749536144132,0.4230769230769231,52
2019,downside_vol_20,-0.009308670987676671,0.029444944494449444,0.16419004034343598,0.5384615384615384,52
2019,ema20_60_spread,-0.03663224746005127,-0.033435398157523305,0.13658447911396124,0.3269230769230769,52
2019,ema20_distance,0.01598677658985826,0.01837411429157684,0.12149091252417495,0.5769230769230769,52
2019,ema60_distance,-0.01702658310553376,-0.0358055805580558,0.13497632209654845,0.34615384615384615,52
2019,gap_followthrough_20,-0.001724370610751718,0.009834998351387125,0.11754951271018846,0.5384615384615384,52
2019,gross_margin_change_yoy,0.012180128977324995,0.020003765398672213,0.12770167825730436,0.5384615384615384,52
2019,intraday_return,0.019887769749106683,0.011911271344600122,0.12103137388401802,0.5576923076923077,52
2019,macd_hist_atr,0.03766167531529696,0.035340581826174375,0.10483316622368637,0.7115384615384616,52
2019,momentum_20_5,0.015727130734753205,0.005154528216155384,0.14292875130155047,0.5192307692307693,52
2019,operating_profitability,0.02179089280856824,0.014964640822824176,0.150423754474593,0.5192307692307693,52
2019,overnight_gap,-0.0168758330156625,-0.01165323524293575,0.09741064825527461,0.38461538461538464,52
2019,overnight_vol_20,0.00019633198466068835,-0.007338739508539667,0.11984441659114663,0.4807692307692308,52
2019,parkinson_vol_20,0.003148878397381749,0.03121530817684192,0.1926905534648456,0.5769230769230769,52
2019,realized_vol_20,0.009567844664707,0.06082217615143123,0.16750779609148342,0.5961538461538461,52
2019,realized_vol_5,0.0007049989159207099,0.0003480438774583685,0.15302588169995138,0.5,52
2019,ret_120d,-0.040248671756384954,-0.05872504868027835,0.1454245099691802,0.38461538461538464,52
2019,ret_1d,0.010219070265594847,0.007044725606769201,0.13317405708349414,0.5384615384615384,52
2019,ret_20d,0.01721126934334631,-0.007434751467982049,0.12066237501254183,0.4807692307692308,52
2019,ret_5d,0.011265224754088584,0.019207978421863895,0.12566910518815821,0.5961538461538461,52
2019,ret_60d,-0.03155590325350023,-0.02763880303439504,0.12679335880255815,0.36538461538461536,52
2019,return_autocorr_20,-0.016909454131569954,-0.032250513723229804,0.11996528455710577,0.40384615384615385,52
2019,return_volume_corr_20,0.014552798165674322,0.0014491529351977036,0.11685250600998426,0.5192307692307693,52
2019,revenue_growth_yoy,0.020498070862000586,0.01902083186262447,0.11732644630369914,0.5384615384615384,52
2019,rsi14_centered,0.013876036694975334,-0.0011401140114011398,0.1256309979386748,0.5,52
2019,signed_volume_pressure_20,0.005450614676974377,-0.010867105486510736,0.11630372318440461,0.4423076923076923,52
2019,trend_r2_20,0.006824046891068158,-0.0002820309573835615,0.09227778754523198,0.5,52
2019,vol_ratio_5_20,-0.011926489572929364,0.009144914491449144,0.12091467024605965,0.5192307692307693,52
2019,volume_cv_20,-0.0013610180039827359,0.006564656465646564,0.11244411879786248,0.5576923076923077,52
2019,volume_trend_5_20,-0.005137321922633987,-0.02288932152455836,0.13787023382176505,0.46153846153846156,52
2019,volume_zscore_20,-0.0004180394008364424,0.002037227936304595,0.13349451432210435,0.5192307692307693,52
2020,amihud_illiq_20,-0.04057941483578704,-0.06242424242424242,0.1450321124809842,0.37735849056603776,53
2020,asset_growth_yoy,-0.00946754135958549,-0.005612046138561321,0.11203663712400787,0.49056603773584906,53
2020,body_range_ratio,0.014302006879062228,0.03359135913591359,0.15150456767153744,0.6037735849056604,53
2020,breakout_position_60,0.008133771210307703,0.018817881788178815,0.16718097282394595,0.6037735849056604,53
2020,cashflow_to_assets,0.0016897168824936174,0.005228123465098374,0.15108090301908744,0.5283018867924528,53
2020,close_location_value,0.012321588553266313,0.004704470447044704,0.14829929400152078,0.5471698113207547,53
2020,cs_rank_amihud20,-0.04057941483578704,-0.06242424242424242,0.1450321124809842,0.37735849056603776,53
2020,cs_rank_ret20,0.008352069819650249,0.022598259825982594,0.18105573849034398,0.5471698113207547,53
2020,cs_rank_ret60,-0.009163593833636113,-0.024002472254750263,0.16969822088560396,0.4339622641509434,53
2020,cs_rank_vol20,-0.06541594699490631,-0.12608612165470454,0.1784629540430171,0.37735849056603776,53
2020,debt_to_assets,0.01723856440702119,0.0210693509126147,0.14259606530646707,0.5471698113207547,53
2020,downside_vol_20,-0.055837300954697244,-0.09041704170417039,0.18297133217557776,0.3584905660377358,53
2020,ema20_60_spread,0.00503183065202852,-0.032643656091832896,0.18037938102165146,0.4339622641509434,53
2020,ema20_distance,0.0028492734103131257,0.003852385238523852,0.1775371605820063,0.5471698113207547,53
2020,ema60_distance,0.004342676972466804,-0.00234023402340234,0.18773248460982442,0.49056603773584906,53
2020,gap_followthrough_20,-0.025189540277027894,-0.027278727872787276,0.1432378259791667,0.41509433962264153,53
2020,gross_margin_change_yoy,0.0192246843457588,0.001043743280959482,0.12384292224947821,0.5094339622641509,53
2020,intraday_return,0.018523522065892386,0.025784655819665464,0.16798819805642995,0.6037735849056604,53
2020,macd_hist_atr,-0.008012881608670436,-0.009030930185849783,0.1481634493685896,0.49056603773584906,53
2020,momentum_20_5,0.020102861979275136,0.0008640864086408639,0.17638060985273546,0.5094339622641509,53
2020,operating_profitability,0.001959093945918503,-0.005563947805651547,0.1507541621916461,0.4716981132075472,53
2020,overnight_gap,-0.0011858351055250732,0.0025982676215767155,0.14217704029475756,0.5283018867924528,53
2020,overnight_vol_20,-0.04015799471090171,-0.036045712708571195,0.14496363228036646,0.4339622641509434,53
2020,parkinson_vol_20,-0.056938422086024724,-0.09876987698769875,0.18015194927123282,0.32075471698113206,53
2020,realized_vol_20,-0.06541594699490631,-0.12608612165470454,0.1784629540430171,0.37735849056603776,53
2020,realized_vol_5,-0.05164746977938578,-0.05279327932793279,0.1452647663930385,0.3018867924528302,53
2020,ret_120d,0.013426041039090264,-0.014209420942094207,0.2091051604448604,0.49056603773584906,53
2020,ret_1d,0.010665842536787899,-0.01249324932493249,0.16178015479367108,0.49056603773584906,53
2020,ret_20d,0.008352069819650249,0.022598259825982594,0.18105573849034398,0.5471698113207547,53
2020,ret_5d,-0.009495540230055638,0.004614599900063848,0.1778042327227052,0.5094339622641509,53
2020,ret_60d,-0.009163593833636113,-0.024002472254750263,0.16969822088560396,0.4339622641509434,53
2020,return_autocorr_20,-0.002201657375530384,-0.018841884188418843,0.13300059361840733,0.33962264150943394,53
2020,return_volume_corr_20,-0.02184141670332452,-0.029882988298829877,0.13136616192472964,0.41509433962264153,53
2020,revenue_growth_yoy,-0.023495121159316883,-0.016319508646651267,0.1658516674983568,0.4339622641509434,53
2020,rsi14_centered,0.010721062901715194,0.019405940594059406,0.1715993685159179,0.5849056603773585,53
2020,signed_volume_pressure_20,0.02158248171178931,0.019213921392139212,0.15005654496866846,0.5849056603773585,53
2020,trend_r2_20,-0.019641421965056114,-0.019609960996099605,0.12952936014744426,0.4528301886792453,53
2020,vol_ratio_5_20,0.006164543488921848,0.001644164416441644,0.1017012939730798,0.5094339622641509,53
2020,volume_cv_20,-0.02298390361849608,-0.02125412541254125,0.1055232357099913,0.39622641509433965,53
2020,volume_trend_5_20,-0.013162457796784502,-0.00414041404140414,0.11650718618434999,0.4716981132075472,53
2020,volume_zscore_20,-0.0053377996452301756,-0.020246024602460243,0.10538504906417347,0.4339622641509434,53
2021,amihud_illiq_20,0.0027816272455012765,0.0363036303630363,0.208151308660801,0.5384615384615384,52
2021,asset_growth_yoy,0.004579407100013028,0.006721456974743488,0.1384789526705648,0.5384615384615384,52
2021,body_range_ratio,0.010538776575836666,0.02461446144614461,0.1496181868533357,0.5961538461538461,52
2021,breakout_position_60,-0.000555496429071422,0.0007441855276636468,0.18453103192433765,0.5,52
2021,cashflow_to_assets,0.003096782953410212,0.018360537266198608,0.15492271165524918,0.5384615384615384,52
2021,close_location_value,0.0011039390602953418,0.014581458145814578,0.13724199499040007,0.5576923076923077,52
2021,cs_rank_amihud20,0.0027816272455012765,0.0363036303630363,0.208151308660801,0.5384615384615384,52
2021,cs_rank_ret20,0.007216536977712902,0.018187818781878185,0.17842819286611622,0.5192307692307693,52
2021,cs_rank_ret60,-0.011253596858011623,-0.012151215121512151,0.15964585963986988,0.4807692307692308,52
2021,cs_rank_vol20,-0.017180075897130144,-0.0059287103549838654,0.23379683674844798,0.4807692307692308,52
2021,debt_to_assets,-0.01831535769900468,0.011548231542710717,0.14548129055094802,0.5576923076923077,52
2021,downside_vol_20,-0.01813840528760396,-0.010825082508250825,0.22500875619148353,0.46153846153846156,52
2021,ema20_60_spread,-0.007242099727015326,-0.0049684110789879644,0.15940434290937752,0.5,52
2021,ema20_distance,0.010074478160702902,-0.004500489653638716,0.19879914573196858,0.4807692307692308,52
2021,ema60_distance,0.0017248359825632737,-9.600960096009601e-05,0.19059821515184014,0.5,52
2021,gap_followthrough_20,-0.004395065312312562,-0.00429042904290429,0.13804067461497418,0.4807692307692308,52
2021,gross_margin_change_yoy,-0.032763833923604255,-0.028501571274760308,0.10354107623084649,0.4230769230769231,52
2021,intraday_return,0.011836087090838625,0.024164706448862323,0.1601595141351241,0.5576923076923077,52
2021,macd_hist_atr,0.01996926038972426,0.03232528028701952,0.15334858522524614,0.5576923076923077,52
2021,momentum_20_5,-0.0005821791328315616,-0.006180633130887649,0.16237597119863698,0.4807692307692308,52
2021,operating_profitability,0.00706488898035302,-0.015644612658333036,0.1737045014292877,0.4807692307692308,52
2021,overnight_gap,-0.016265640691507845,-0.03267943687562153,0.16136246422359807,0.4230769230769231,52
2021,overnight_vol_20,-0.003194935667936433,-0.0007320819932359584,0.2044207700946275,0.5,52
2021,parkinson_vol_20,-0.016262082246818434,0.02974497449744974,0.2506007572469307,0.5576923076923077,52
2021,realized_vol_20,-0.017180075897130144,-0.0059287103549838654,0.23379683674844798,0.4807692307692308,52
2021,realized_vol_5,-0.006030052574534559,-0.024746474647464742,0.18202195791322845,0.4423076923076923,52
2021,ret_120d,0.003732983112416692,0.0114011401140114,0.18872607628640362,0.5,52
2021,ret_1d,0.014503164517241722,0.012199219921992197,0.1706756277906718,0.5192307692307693,52
2021,ret_20d,0.007216536977712902,0.018187818781878185,0.17842819286611622,0.5192307692307693,52
2021,ret_5d,0.020575899539812037,0.0077977927136230005,0.173760388112256,0.5384615384615384,52
2021,ret_60d,-0.011253596858011623,-0.012151215121512151,0.15964585963986988,0.4807692307692308,52
2021,return_autocorr_20,-0.0009920437032933434,-0.007020755649886761,0.11692842957712855,0.4807692307692308,52
2021,return_volume_corr_20,-0.0022092013097632507,-0.00468046804680468,0.11881970603830065,0.4423076923076923,52
2021,revenue_growth_yoy,-0.0010820478906354838,-0.02029093803569452,0.15968159890918543,0.40384615384615385,52
2021,rsi14_centered,-0.004035940605506919,-0.020825118092527434,0.18854921587344067,0.4423076923076923,52
2021,signed_volume_pressure_20,-0.0009290071942978437,-0.010786091975594346,0.15489779284003483,0.4807692307692308,52
2021,trend_r2_20,0.03641861615127144,0.03208520852085208,0.10416600868917998,0.6923076923076923,52
2021,vol_ratio_5_20,0.022541362492080143,0.0234384468888481,0.11004504816595931,0.5961538461538461,52
2021,volume_cv_20,-0.012028638614678431,-0.01725172517251725,0.13615615532576023,0.4807692307692308,52
2021,volume_trend_5_20,0.013172146471144406,0.006084627580755905,0.1390318290843186,0.5,52
2021,volume_zscore_20,0.0022182306889348686,0.0241704516807875,0.1291948844344092,0.5576923076923077,52
