date,rank_ic,ndcg5,ndcg10,ndcg20,top5_return,top10_return,bottom5_return,bottom10_return,top5_bottom5_spread,top10_bottom10_spread,top5_hit_rate,number_of_stocks,prediction_score_std,factor_set_name,sample_mode,model_id
2024-06-14,0.13738973897389736,0.44573799934780145,0.43726084100857054,0.577002241174402,0.020708803868589438,0.009835384000264642,0.0006880823219441402,0.0023996631271766687,0.020020721546645297,0.007435720873087973,0.4,100,0.4099121391773224,all_eligible,common_sample,all_eligible_20240607
2024-06-21,0.11423942394239422,0.8525651058384686,0.6196314324873203,0.6283726136375899,0.026125463956707028,0.004999921312864764,-0.008003008260724608,-0.006314847305510072,0.034128472217431635,0.011314768618374837,0.8,100,0.4177520275115967,all_eligible,common_sample,all_eligible_20240607
2024-06-28,-0.3019390997286309,0.5316441117174326,0.44629135744922777,0.46238766269306014,-0.008343486833159514,-0.012569112196713698,0.0031604311743461343,0.006871847921853752,-0.011503918007505649,-0.019440960118567448,0.4,100,0.4219540059566498,all_eligible,common_sample,all_eligible_20240607
2024-07-05,-0.12987137675238997,0.6466670802678615,0.5787586829894115,0.5115613376121237,0.021091412006539988,0.010804748466941868,0.005443561203897435,0.003972151830110006,0.015647850802642554,0.006832596636831862,0.6,100,0.4052716791629791,all_eligible,common_sample,all_eligible_20240705
2024-07-12,-0.018913891389138914,0.5336136785099894,0.4761537766674497,0.5243273951699903,0.002166443881848492,-0.007476734882369047,-0.00077208546447466,-0.005776136471414936,0.002938529346323152,-0.0017005984109541112,0.4,100,0.3972255289554596,all_eligible,common_sample,all_eligible_20240705
2024-07-19,0.08844884488448844,0.8450186708504884,0.6797632891846775,0.7329379723862717,0.01840315985717323,0.010347075772221067,0.00986646878175506,0.00960968591515365,0.00853669107541817,0.0007373898570674168,0.8,100,0.42418769001960754,all_eligible,common_sample,all_eligible_20240705
2024-07-26,-0.08376862816907839,0.40311850415440903,0.3801929575491786,0.4383935111913419,-0.028335261309391284,-0.020588145816331116,0.005598455369853606,0.006309759540604479,-0.03393371667924489,-0.026897905356935595,0.6,100,0.39293017983436584,all_eligible,common_sample,all_eligible_20240705
2024-08-02,-0.314047404740474,0.36293645691078585,0.33635693668999006,0.34236238340793634,-0.02513575380389424,-0.012649482397855513,0.0008091946315389573,0.0014133606770276208,-0.025944948435433195,-0.014062843074883133,0.2,100,0.4625416398048401,all_eligible,common_sample,all_eligible_20240802
2024-08-09,-0.14219021902190215,0.39635703248291365,0.4256972283907421,0.4147700569142334,-0.006764086798507485,-0.0029715955661156644,0.0010933454445868796,0.003903003420983619,-0.007857432243094365,-0.006874598987099283,0.2,100,0.46781909465789795,all_eligible,common_sample,all_eligible_20240802
2024-08-16,0.35711478282423803,0.7579541957784532,0.7085884814368294,0.6975549074607962,0.019296255906826393,0.012134665303898192,0.010652929834581765,0.008360591463894463,0.008643326072244628,0.003774073840003729,0.8,100,0.45756179094314575,all_eligible,common_sample,all_eligible_20240802
2024-08-23,-0.1682153261793535,0.20643982974654737,0.388097546410325,0.41191583136737026,-0.016637028491175165,-0.002886244649327566,0.0026553619373777893,0.004740039407790397,-0.019292390428552953,-0.007626284057117963,0.2,100,0.455289363861084,all_eligible,common_sample,all_eligible_20240802
2024-08-30,-0.3193039303930393,0.39209314080241736,0.36425043686915515,0.427659957949072,-0.029974280661916174,-0.028157130337498736,-0.001542745390246793,-0.002443689517096239,-0.028431535271669382,-0.025713440820402497,0.2,100,0.43270745873451233,all_eligible,common_sample,all_eligible_20240802
2024-09-06,0.023498420337400502,0.34435872212754187,0.3411359250206654,0.4207261666674837,-0.005196480182113804,-0.0020157513017813517,0.008552362233603603,0.004825253499949671,-0.013748842415717406,-0.006841004801731023,0.4,100,0.4307655096054077,all_eligible,common_sample,all_eligible_20240906
2024-09-13,-0.1624362436243624,0.3586725652302896,0.4215429864527116,0.434238160669829,-0.015646912682855785,-0.009157654628017686,-0.002141915267803654,-0.000648389958146256,-0.013504997415052131,-0.00850926466987143,0.2,100,0.4104686379432678,all_eligible,common_sample,all_eligible_20240906
2024-09-20,0.02609668795897722,0.6096731708870796,0.715144805405551,0.6725017364064552,-0.00960449176592237,0.004708360979189588,-0.005553896809184916,-0.002186399679695056,-0.004050594956737454,0.0068947606588846445,0.4,100,0.39820778369903564,all_eligible,common_sample,all_eligible_20240906
2024-09-27,-0.18640319953039053,0.7048646520195244,0.5392531752649039,0.4997340844704794,0.013377059983296921,0.0051536317747441305,0.012169621364500014,0.008835739222093037,0.0012074386187969077,-0.0036821074473489066,0.8,100,0.40547409653663635,all_eligible,common_sample,all_eligible_20240906
2024-10-04,0.16572656138680897,0.6565963345873683,0.650037894065645,0.6221752474385698,0.013229046946398423,0.00774813472080708,0.0045053753191369224,0.003265201136126537,0.0087236716272615,0.004482933584680543,0.8,100,0.42386001348495483,all_eligible,common_sample,all_eligible_20241004
2024-10-11,-0.13999567952618774,0.7386859540078011,0.6756177420828791,0.5869774624912717,0.025891054142041587,0.01394180201281844,0.007980755917886422,0.004701859731866008,0.017910298224155165,0.009239942280952432,0.8,100,0.4154890775680542,all_eligible,common_sample,all_eligible_20241004
2024-10-18,-0.029738973897389734,0.4033889139985323,0.514231717606584,0.49321526475815725,-0.005976448899085452,-0.002264622278616668,-0.006657423279712552,-0.007096812627474564,0.0006809743806271001,0.004832190348857896,0.4,100,0.4231020212173462,all_eligible,common_sample,all_eligible_20241004
2024-10-25,0.07107110711071106,0.2983293968443721,0.33058007576032983,0.4901590182937707,-0.028382655879471762,-0.02362428438801506,-0.004319611619935769,-0.0025151139108955884,-0.024063044259535996,-0.021109170477119472,0.2,100,0.42119982838630676,all_eligible,common_sample,all_eligible_20241004
2024-11-01,-0.041020594309516475,0.7996117387681865,0.6924673073405887,0.6064268926460021,0.020541735739815735,0.015756139942038887,0.0013364923007553216,0.007047929412708667,0.019205243439060413,0.00870821052933022,1.0,100,0.44160664081573486,all_eligible,common_sample,all_eligible_20241101
2024-11-08,0.05488165281048647,0.470629781629026,0.43222443638464847,0.4442444971640124,0.005048157858640876,-0.007329391964439135,0.0033633620752178983,-0.015198967044100717,0.0016847957834229773,0.007869575079661583,0.6,100,0.4547257125377655,all_eligible,common_sample,all_eligible_20241101
2024-11-15,-0.04066006600660066,0.13120507751234178,0.2808118676966541,0.36912017956169535,-0.03480877603842834,-0.010296083154338236,0.00904304864411087,0.005576680561776337,-0.04385182468253922,-0.015872763716114572,0.2,100,0.4712839722633362,all_eligible,common_sample,all_eligible_20241101
2024-11-22,-0.3123552355235523,0.6675391144968278,0.4576418498658392,0.47461218377015957,0.03579218442015235,0.005281364028388214,0.004859583827269806,0.0038942429899056497,0.030932600592882543,0.0013871210384825642,0.6,100,0.4787965416908264,all_eligible,common_sample,all_eligible_20241101
2024-11-29,-0.05716171617161715,0.17797266835463044,0.2974308000927655,0.46902572762818834,-0.03335656100843038,-0.024335960648036954,-0.007246027596156693,-0.007076357561713438,-0.02611053341227369,-0.017259603086323516,0.0,100,0.45826074481010437,all_eligible,common_sample,all_eligible_20241101
2024-12-06,-0.14258796986289213,0.22610680351574408,0.2407331615988739,0.3748284843828572,-0.02254003784285039,-0.019238225723787795,-0.00016060501270199736,0.00012864793887230552,-0.022379432830148392,-0.0193668736626601,0.0,100,0.44106364250183105,all_eligible,common_sample,all_eligible_20241206
2024-12-13,-0.008784878487848783,0.5253708255335457,0.48716214291215676,0.4661047096305194,0.02496257843447274,0.012218756390748663,0.004644278405979137,0.0023619798228187504,0.020318300028493604,0.009856776567929913,0.6,100,0.43052008748054504,all_eligible,common_sample,all_eligible_20241206
2024-12-20,-0.17643617292660546,0.24479442332953288,0.2978799928969781,0.33560475428165293,0.012199099750323041,0.0020828100964273163,-0.0018440994510603333,5.2840968134180465e-05,0.014043199201383375,0.0020299691282931356,0.2,100,0.4451565146446228,all_eligible,common_sample,all_eligible_20241206
2024-12-27,0.13266766477006836,0.508049750038582,0.5857533429201184,0.5902708672498034,-0.00086364216971032,0.006718436536135197,-0.003335254385984009,-0.0025201537590499707,0.002471612216273689,0.009238590295185168,0.4,100,0.4465116560459137,all_eligible,common_sample,all_eligible_20241206
2025-01-03,0.20612061206120608,0.7583539377069085,0.7475755403694382,0.6481885848949972,0.008896837001935493,0.011309869600560785,-0.014116862665609946,-0.007851970287803598,0.02301369966754544,0.019161839888364382,0.8,100,0.41129252314567566,all_eligible,common_sample,all_eligible_20250103
2025-01-10,-0.4406600660066006,0.21286871423065126,0.2235398518892562,0.26942922316896056,-0.027986454465405385,-0.02022562239895965,0.002490113671596806,0.0031247994086296845,-0.03047656813700219,-0.023350421807589332,0.2,100,0.40372616052627563,all_eligible,common_sample,all_eligible_20250103
2025-01-17,0.07083920912906856,0.8311104552350341,0.6801711201591133,0.6700993306461792,0.02766295912127003,0.013341078072687857,0.002137414453527689,0.0024365283861844797,0.02552554466774234,0.010904549686503378,0.8,100,0.4316287040710449,all_eligible,common_sample,all_eligible_20250103
2025-01-24,-0.3598799879987999,0.4641795320001816,0.4158177977375913,0.37896543103668184,-0.01954502581925488,-0.02490779489836804,-0.003908806763721652,0.0003511637808018088,-0.015636219055533227,-0.02525895867916985,0.2,100,0.42769062519073486,all_eligible,common_sample,all_eligible_20250103
2025-01-31,-0.2022808349269078,0.7180570534771621,0.6419260495415706,0.4899712816232309,0.007846882017284024,0.0058671104047090675,0.0006305718444807174,0.00011940303298037117,0.007216310172803307,0.005747707371728696,0.6,100,0.4575929641723633,all_eligible,common_sample,all_eligible_20250103
2025-02-07,-0.060762258512900284,0.693745867710584,0.5246904466545057,0.5380938398752847,-0.0025571769236473556,-0.027249733963993644,-0.009405863546287413,-0.009344097737355084,0.006848686622640057,-0.017905636226638558,0.6,100,0.4542386531829834,all_eligible,common_sample,all_eligible_20250207
2025-02-14,-0.27685651622241686,0.36034442059071026,0.40435800497432817,0.41746266150501393,-0.011775596957413405,-0.0029381291307328623,0.008796829246010527,0.007988172075454433,-0.020572426203423932,-0.010926301206187296,0.6,100,0.4601167142391205,all_eligible,common_sample,all_eligible_20250207
2025-02-21,0.18136213621362135,0.4205602767521173,0.5190140453048783,0.5700542211014571,0.0014990598611823406,0.0012445226810498364,-0.004108061312333304,-0.0018477686393253416,0.005607121173515644,0.0030922913203751783,0.4,100,0.4707474708557129,all_eligible,common_sample,all_eligible_20250207
2025-02-28,0.08968496849684968,0.19559044535181955,0.379152172668887,0.48756886155919055,-0.00847965450998633,0.03210627928141814,0.012414924873898255,0.008646379518096596,-0.020894579383884587,0.023459899763321544,0.4,100,0.4782176613807678,all_eligible,common_sample,all_eligible_20250207
2025-03-07,-0.11364570550817879,0.22748784293277766,0.1712887184668899,0.32362885378972617,-0.04687339605492077,-0.029309958786820973,0.00850182731336976,0.009004915822209863,-0.055375223368290524,-0.03831487460903084,0.6,100,0.4689043462276459,all_eligible,common_sample,all_eligible_20250307
2025-03-14,0.15496596149473132,0.3914035928604858,0.4044573581003266,0.5004226950015828,-0.03467326517995002,-0.018172110720079973,-0.0007565388163841029,0.00029846463539780156,-0.03391672636356592,-0.018470575355477775,0.4,100,0.43388664722442627,all_eligible,common_sample,all_eligible_20250307
2025-03-21,-0.12693707451924674,0.6286699928836978,0.482076975282926,0.4840184772002984,-0.006925240626535552,-0.01259063379590073,-0.0021396208027426806,-0.003778309074915256,-0.004785619823792871,-0.008812324720985473,0.4,100,0.43084317445755005,all_eligible,common_sample,all_eligible_20250307
2025-03-28,0.46410719537106415,0.3599457140343828,0.53334970922685,0.6354480937419537,-0.03334193365437935,-0.013635476571306496,-0.03098109307645288,-0.024439006196145734,-0.0023608405779264735,0.010803529624839239,0.2,100,0.417522668838501,all_eligible,common_sample,all_eligible_20250307
2025-04-04,0.04183618361836183,0.6886348353703349,0.5257705574361587,0.6004886698698066,0.04264700453621463,0.016634314167522073,0.009319952653334032,0.01226054248463025,0.0333270518828806,0.004373771682891823,0.8,100,0.4016554057598114,all_eligible,common_sample,all_eligible_20250404
2025-04-11,0.2797479747974797,0.7158696347144691,0.7702718258501937,0.6881541160337291,0.030112009373248705,0.03614065905219731,0.009528208065721976,0.012807233451086284,0.02058380130752673,0.023333425601111023,0.8,100,0.3565778434276581,all_eligible,common_sample,all_eligible_20250404
2025-04-17,0.04433243324332432,0.5882185202836453,0.5997406252311772,0.5928355171478441,-0.0112803986128654,-0.004961131155125533,-0.0029622959484624225,-0.005046016336803345,-0.008318102664402978,8.488518167781237e-05,0.4,100,0.34092977643013,all_eligible,common_sample,all_eligible_20250404
2025-04-25,0.05287728772877288,0.6829850032016604,0.5640200474897682,0.5625703360710624,0.0030911472757464862,0.0001964935782121957,-0.0004373137561543256,-0.0025243763614977064,0.003528461031900812,0.0027208699397099022,0.6,100,0.36156314611434937,all_eligible,common_sample,all_eligible_20250404
2025-05-02,0.027170798592377296,0.7064967305535451,0.5709519257501984,0.5621091145300694,0.011522342378116654,-0.0009138888311615478,-0.007342867993019341,-0.004305890414900181,0.018865210371135994,0.003392001583738633,0.6,100,0.3325006067752838,all_eligible,common_sample,all_eligible_20250502
2025-05-09,0.024230423042304227,0.3537385472194319,0.40941513155671716,0.4977569964908159,0.01201387875724105,0.009448122643272834,0.009146645284422836,0.009620902712427033,0.0028672334728182137,-0.00017278006915419884,0.4,100,0.43621668219566345,all_eligible,common_sample,all_eligible_20250502
2025-05-16,0.046240624062406234,0.38253728586882957,0.3816087422843469,0.4162504040682648,0.01183236508129219,0.007018686766760563,0.008302647158325913,0.0059920910918975145,0.0035297179229662762,0.0010265956748630482,0.6,100,0.38487207889556885,all_eligible,common_sample,all_eligible_20250502
2025-05-23,-0.1712571257125712,0.28247889058215686,0.4606710148066153,0.45102004396990875,-0.01814555419608621,-0.00023522288206199207,0.006369033187155577,0.003808817611587487,-0.02451458738324179,-0.004044040493649479,0.2,100,0.45415788888931274,all_eligible,common_sample,all_eligible_20250502
2025-05-30,0.014569631799810709,0.5541267830090283,0.529036882540969,0.5133503455972755,-0.0013188884286085014,-0.0015777925367577023,0.005153175806942495,0.003106963656672554,-0.006472064235550997,-0.004684756193430256,0.4,100,0.46017274260520935,all_eligible,common_sample,all_eligible_20250502
2025-06-06,-0.011293129312931291,0.6781851674618451,0.5800801685084401,0.5617018424665294,0.00038529102939477975,-0.009822294770346214,-0.008378446090972255,-0.009384980966305892,0.008763737120367035,-0.0004373138040403221,0.6,100,0.43463370203971863,all_eligible,common_sample,all_eligible_20250606
2025-06-13,-0.2401348951255457,0.1276317437036878,0.19876062791097415,0.3058172213711992,-0.04589068192916098,-0.03231735572357816,0.0034086763905949876,0.004127112118345428,-0.049299358319755966,-0.03644446784192359,0.0,100,0.4212948679924011,all_eligible,common_sample,all_eligible_20250606
2025-06-20,-0.08651091062418362,0.5991757952913134,0.5842354842392554,0.5363141291013099,0.0020669817794102853,0.0020595321566398627,0.002118217925924054,0.0012848378404305626,-5.123614651376864e-05,0.0007746943162093001,0.4,100,0.4107702970504761,all_eligible,common_sample,all_eligible_20250606
2025-06-27,-0.045305074171569544,0.6546803355987093,0.6166753794642037,0.6006123261369994,0.02052720017384989,0.011139169216486177,-0.0022585926520739623,0.001445094800455621,0.022785792825923853,0.009694074416030556,0.6,100,0.43196359276771545,all_eligible,common_sample,all_eligible_20250606
2025-07-03,-0.0979177917791779,0.04261848526348173,0.14220732847811018,0.23408303636688071,-0.018680217223194052,-0.01238049299913389,-0.003971769606300975,-0.004642103183730591,-0.014708447616893078,-0.007738389815403299,0.0,100,0.47109588980674744,all_eligible,common_sample,all_eligible_20250703
2025-07-11,-0.15529552955295528,0.9108784736217316,0.7307159483769672,0.674461646324951,0.015895852106003673,-0.0006740641122400346,-0.006841648249443282,-0.005386018105003016,0.022737500355446954,0.004711953992762982,0.8,100,0.4634377658367157,all_eligible,common_sample,all_eligible_20250703
2025-07-18,-0.1523658076235646,0.2252810534429487,0.37836053835947386,0.4385783057600641,-0.011879019853021117,-0.0036917802722346267,0.008239218495863277,0.007952581377065417,-0.020118238348884394,-0.011644361649300043,0.0,100,0.4241202771663666,all_eligible,common_sample,all_eligible_20250703
2025-07-25,-0.15912391239123908,0.4178126675740418,0.3756992997680365,0.4396757013439321,-0.02843078455155649,-0.026455356331987333,-0.006587746287495896,-0.005634117884047694,-0.02184303826406059,-0.02082123844793964,0.2,100,0.43990859389305115,all_eligible,common_sample,all_eligible_20250703
2025-08-01,-0.3442184218421842,0.22748784293277766,0.3100378100148772,0.32602054488263554,-0.010533504790816214,-0.007964100199391788,0.004928209068889233,0.001803112374734038,-0.015461713859705448,-0.009767212574125826,0.2,100,0.4125610291957855,all_eligible,common_sample,all_eligible_20250801
2025-08-08,-0.1643344054652455,0.3010496789922179,0.35039087021269927,0.4244510979493121,-0.006600019762742594,-0.007911708523167171,0.00018386944403452274,-0.0008061116341795925,-0.006783889206777117,-0.0071055968889875785,0.4,100,0.4367099404335022,all_eligible,common_sample,all_eligible_20250801
2025-08-15,0.5564956495649565,0.5608007701668472,0.6779166953850616,0.6735895308529608,0.023654061420769656,0.02928215158592723,0.000307248090291453,-0.001773082918678673,0.0233468133304782,0.031055234504605903,0.8,100,0.43715015053749084,all_eligible,common_sample,all_eligible_20250801
2025-08-22,-0.0815003945410045,0.4337720743791081,0.4342045896590863,0.5196450927762442,0.005033880697129238,0.005136907533545593,0.00399739026449295,0.00403859649853937,0.001036490432636288,0.001098311035006223,0.4,100,0.43832483887672424,all_eligible,common_sample,all_eligible_20250801
2025-08-29,-0.18618661866186617,0.19221938215853143,0.21809989055211484,0.37188907184239045,-0.016315657024335482,-0.011269222373890997,-0.0013581126173073876,0.0025666777724993334,-0.014957544407028095,-0.01383590014639033,0.4,100,0.4360680878162384,all_eligible,common_sample,all_eligible_20250801
2025-09-05,-0.02432672459490635,0.9298558994489967,0.7170254936929524,0.659993131931041,0.017783578224347008,0.0017324039190045742,-0.004010866000047187,-0.0034168704117136656,0.021794444224394194,0.00514927433071824,0.8,100,0.42144903540611267,all_eligible,common_sample,all_eligible_20250905
2025-09-12,-0.3931233123312331,0.39870002410360644,0.3943221048422347,0.3793847512638642,-0.021619722193254223,-0.019136059162796978,0.0022997467936497194,-0.003852675202962605,-0.023919468986903943,-0.015283383959834373,0.2,100,0.39030057191848755,all_eligible,common_sample,all_eligible_20250905
2025-09-19,0.1644469380353577,0.3954845592105353,0.47973997752009834,0.5446262237116493,0.006626313786826682,0.011878490518988654,0.0034681925396951884,0.002611835020536745,0.0031581212471314935,0.00926665549845191,0.6,100,0.3943704068660736,all_eligible,common_sample,all_eligible_20250905
2025-09-26,-0.029751332151343284,0.5941805589826642,0.5167565209087269,0.48584333076859537,0.01570996093719726,0.005641419073737191,-0.0003265624035900901,0.0014492476375549067,0.01603652334078735,0.0041921714361822845,0.6,100,0.4474777579307556,all_eligible,common_sample,all_eligible_20250905
2025-10-03,-0.46215421542154217,0.47654517345511305,0.3822483568090842,0.4036349403655476,-0.023002836465553473,-0.028078475083409143,-0.001097893074934847,0.0002813973682624101,-0.021904943390618627,-0.028359872451671552,0.2,100,0.4198455512523651,all_eligible,common_sample,all_eligible_20251003
2025-10-10,0.09430543054305429,0.5479216360538989,0.49758270762048645,0.5333840063835553,0.005572031877753934,0.008334478877672193,0.006067368541454917,0.007401718682767319,-0.0004953366637009838,0.0009327601949048739,0.6,100,0.44289064407348633,all_eligible,common_sample,all_eligible_20251003
2025-10-17,-0.058181818181818175,0.42544658707569843,0.46767737734551107,0.5414815270116393,-0.00794421857587239,-0.003243908501546882,0.0004045166539591148,-0.0027509278189154353,-0.008348735229831506,-0.0004929806826314467,0.2,100,0.4350700378417969,all_eligible,common_sample,all_eligible_20251003
2025-10-24,-0.15224722472247224,0.46734726376375907,0.40784937387295783,0.44241654650419776,0.0547517136092039,0.019264541318712046,0.0002812150364643517,0.004987451956207149,0.05447049857273955,0.014277089362504897,0.4,100,0.41763588786125183,all_eligible,common_sample,all_eligible_20251003
2025-10-31,-0.1708561107508153,0.6215505759699687,0.5586643610811989,0.5129988622153219,-0.006045589711266805,-0.003091712267425303,0.02217483076595663,0.015253290279341164,-0.028220420477223437,-0.018345002546766468,0.6,100,0.3800777196884155,all_eligible,common_sample,all_eligible_20251003
2025-11-07,0.16398636648485465,0.5710471320878432,0.5423704838615614,0.5453381774581263,-0.008365050074288586,-0.004416727951073301,-0.0020540532641722085,-0.0018998207109594783,-0.006310996810116378,-0.002516907240113823,0.6,100,0.38634976744651794,all_eligible,common_sample,all_eligible_20251107
2025-11-14,0.2684788478847885,0.8106167469053484,0.7180179129245695,0.7430823952966307,0.041162816979228946,0.032949435209785646,0.013406455474104373,0.010679803552769174,0.027756361505124574,0.022269631657016474,0.8,100,0.43010416626930237,all_eligible,common_sample,all_eligible_20251107
2025-11-21,-0.19297908736820976,0.2739238056331516,0.3329023335835217,0.3745221670669362,-0.004772918670131903,-0.0016191442406907307,0.003933657140525537,0.0048928097110343145,-0.00870657581065744,-0.006511953951725045,0.2,100,0.41201502084732056,all_eligible,common_sample,all_eligible_20251107
2025-11-28,0.04923507121255647,0.36320095575385397,0.33963412439324553,0.42868962344948336,-0.005916044738032475,-0.012629250219319247,0.0032271163593107334,0.0003696313603500078,-0.009143161097343208,-0.012998881579669254,0.4,100,0.43752941489219666,all_eligible,common_sample,all_eligible_20251107
