factor,family,eligible_weeks,mean_rank_ic,median_rank_ic,ic_std,icir,annualized_icir,positive_ic_ratio,negative_ic_ratio,direction,q1,q2,q3,q4,q5,q5_q1,direction_adjusted_top_bottom,monotonicity,coverage,missing_rate,average_stocks_per_eligible_week,minimum_stocks_per_eligible_week,early_mean_ic,late_mean_ic,low_vix_mean_ic,high_vix_mean_ic,max_abs_correlation,evidence_score,evidence_flag,final_role,selection_reason
downside_vol_20,volatility,156,-0.004474388117231707,-0.014974595292476856,0.16600355043408574,-0.026953568797363353,-0.19436494871127963,0.4551282051282051,0.5448717948717948,negative,0.0013609634571721534,0.0008864471218603439,-0.0006291130374336051,-0.0011020743586445346,0.0022457189338693662,0.0008847554766972128,0.0008847554766972128,0.0,0.9992270531400966,0.0007729468599033673,99.4423076923077,97,-0.003885194970855586,-0.005063581263607832,-0.0180976427191289,0.009148866484665483,0.8488328832883288,3,Weak,candidate,Warmup-only evidence ordering; compact core also applies family diversity and redundancy
volume_zscore_20,volume_liquidity,156,-0.009284842082624247,0.004198521893005628,0.12031067793520893,-0.07717388216883314,-0.5565087785726879,0.5,0.5,negative,0.0007956548242954833,0.0009551822063889591,0.000654867801839622,3.4731044024084864e-05,0.0003639114179770117,-0.00043174340631847166,0.00043174340631847166,-0.7999999999999999,0.9981320450885668,0.0018679549114332117,99.33333333333333,96,-0.012693967750259823,-0.005875716414988671,-0.030433331579540875,0.011863647414292383,0.5659200129985648,5,Moderate,candidate,Warmup-only evidence ordering; compact core also applies family diversity and redundancy
volume_trend_5_20,volume_liquidity,156,0.0075681073946345405,0.020326604088980325,0.11562064722221786,0.0654563659385937,0.4720125673942683,0.5641025641025641,0.4358974358974359,positive,0.0004836100202069039,0.0002502330342954913,-0.0005139744996505624,0.0004562372527632856,0.0020172871848433485,0.0015336771646364447,0.0015336771646364447,0.3,0.9992270531400966,0.0007729468599033673,99.4423076923077,97,-0.005367983113240803,0.02050419790250988,-0.010681048019861509,0.02581726280913059,0.5659200129985648,3,Weak,candidate,Warmup-only evidence ordering; compact core also applies family diversity and redundancy
amihud_illiq_20,volume_liquidity,156,0.012108548389227345,0.013765560229492336,0.16660414839851512,0.07267855275886555,0.524092497197209,0.5128205128205128,0.48717948717948717,positive,0.00030712893119651735,-0.0002780236080180509,-0.0005570651226249219,0.001831853865705304,0.0014776670383756202,0.0011705381071791029,0.0011705381071791029,0.49999999999999994,0.9981320450885668,0.0018679549114332117,99.33333333333333,96,0.019789358223307775,0.004427738555146921,-0.002636297327697039,0.026853394106151722,1.0,4,Moderate,candidate,Warmup-only evidence ordering; compact core also applies family diversity and redundancy
signed_volume_pressure_20,volume_liquidity,156,0.011077726636249927,0.017656792547062393,0.13117036370761792,0.08445296881956096,0.6089990188881771,0.5448717948717948,0.4551282051282051,positive,0.0004311928603074384,0.0004376460001315741,-0.00020722747853826502,0.0009599782653037492,0.0010719469051527523,0.0006407540448453139,0.0006407540448453139,0.7,0.9992270531400966,0.0007729468599033673,99.4423076923077,97,0.0016067090775463571,0.020548744194953488,0.00998634114152414,0.012169112130975709,0.7189618961896189,6,Strong,core,Warmup-only evidence ordering; compact core also applies family diversity and redundancy
volume_cv_20,volume_liquidity,156,0.00868718094830125,0.00378131196246071,0.13086468074608856,0.06638293005243052,0.4786941162391553,0.5192307692307693,0.4807692307692308,positive,0.0003223389112177258,6.464314626376882e-05,-9.541455157224838e-05,0.0004519066334009278,0.0019714119239695412,0.0016490730127518155,0.0016490730127518155,0.6,0.9992270531400966,0.0007729468599033673,99.4423076923077,97,0.008984833498138663,0.008389528398463839,0.00875216840130977,0.008622193495292732,0.5177557755775577,6,Strong,candidate,Warmup-only evidence ordering; compact core also applies family diversity and redundancy
return_volume_corr_20,volume_liquidity,156,0.008815283120980441,0.004929064335004929,0.11586153122806031,0.0760846419647998,0.5486541557588098,0.5448717948717948,0.4551282051282051,positive,0.00032752911132092835,0.0002817169238917454,0.0005340077990322827,0.0007404624111788327,0.0009244125888641191,0.0005968834775431908,0.0005968834775431908,0.8999999999999998,0.9980676328502416,0.0019323671497584183,99.32692307692308,96,0.010774587805247886,0.006855978436712995,0.016510096158784106,0.001120470083176776,0.5147194719471948,6,Strong,optional_horizon,Warmup-only evidence ordering; compact core also applies family diversity and redundancy
close_location_value,candle_location,156,-0.008106805472493796,-0.016743535704296285,0.12062104906803131,-0.0672088788410511,-0.48465011765571303,0.44871794871794873,0.5512820512820513,negative,0.0005983169431077796,0.00032098094071456864,0.0004078694028724334,0.0006431711301660536,0.000642732500123205,4.4415557015425444e-05,4.4415557015425444e-05,0.6,1.0,0.0,99.51923076923077,97,-0.009105273958991208,-0.007108336985996384,-0.013883300751864084,-0.0023303101931235015,0.795052468389391,5,Moderate,core,Warmup-only evidence ordering; compact core also applies family diversity and redundancy
body_range_ratio,candle_location,156,-0.012281975600821825,-0.009872468638176271,0.1323764224411991,-0.09278068839092107,-0.6690510587326248,0.4551282051282051,0.5448717948717948,negative,-0.0004717026257225711,0.0012535145703505227,0.001030887768795341,0.0011454623252575295,-0.00035031803062340243,0.00012138459509916866,0.00012138459509916866,0.09999999999999999,1.0,0.0,99.51923076923077,97,-0.011019087585880804,-0.013544863615762844,-0.00691334439976889,-0.01765060680187475,0.9415336978741677,4,Moderate,candidate,Warmup-only evidence ordering; compact core also applies family diversity and redundancy
gap_followthrough_20,candle_location,156,0.004435086693925761,-0.007613843016954756,0.10764638376043976,0.0412005172769739,0.29710115523553876,0.46794871794871795,0.532051282051282,positive,0.001225493053308672,2.569750061435553e-05,5.2747905843780216e-05,0.0002518974635448505,0.001151716558737792,-7.377649457087992e-05,7.377649457087992e-05,0.0,0.9992270531400966,0.0007729468599033673,99.4423076923077,97,0.0030689044006207387,0.005801268987230781,0.002931908285220853,0.005938265102630664,0.26034601174718774,3,Weak,candidate,Warmup-only evidence ordering; compact core also applies family diversity and redundancy
