factor_set_name,number_of_features,feature_list,sample_mode,objective,n_relevance_bins,param_id,hyperparameters,cv_mean_rank_ic,cv_median_rank_ic,cv_rank_ic_std,cv_positive_ic_ratio,cv_negative_ic_ratio,cv_icir,cv_annualized_icir,cv_ndcg5,cv_ndcg10,cv_ndcg20,cv_top5_return,cv_top10_return,cv_bottom5_return,cv_bottom10_return,cv_top5_bottom5_spread,cv_top10_bottom10_spread,cv_number_of_dates,cv_prediction_score_std
top_8,8,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20""]",common_sample,rank:ndcg,20,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.0017345983480668884,0.0011941194119411938,0.13765647436764322,0.5096153846153846,0.49038461538461536,-0.012600920923154296,-0.09086653301299968,0.5273327922166291,0.5265136899418207,0.5332512476496677,0.0027204063533601535,0.0008313119557786929,0.0009046405693374254,0.0008053861365782892,0.0018157657840227283,2.592581920040392e-05,104,0.3246005607339052
all_eligible,31,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20"", ""volume_trend_5_20"", ""gap_followthrough_20"", ""downside_vol_20"", ""momentum_20_5"", ""trend_r2_20"", ""macd_hist_atr"", ""ret_20d"", ""realized_vol_20"", ""ema20_distance"", ""return_autocorr_20"", ""parkinson_vol_20""]",common_sample,rank:ndcg,5,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.0020426941817005407,-0.031695169516951685,0.16796365915351968,0.3942307692307692,0.6057692307692307,-0.012161524653577041,-0.0876980014525829,0.4981509396181681,0.4975843866780847,0.49594069226160353,-0.001331468515370905,-0.00018033667965886452,0.0005564608011764532,0.0001300393327886342,-0.0018879293165473573,-0.0003103760124474989,104,0.35740200501795
all_eligible,31,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20"", ""volume_trend_5_20"", ""gap_followthrough_20"", ""downside_vol_20"", ""momentum_20_5"", ""trend_r2_20"", ""macd_hist_atr"", ""ret_20d"", ""realized_vol_20"", ""ema20_distance"", ""return_autocorr_20"", ""parkinson_vol_20""]",common_sample,rank:ndcg,5,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.002096233652155072,-0.024056405640564053,0.16646177225234374,0.4423076923076923,0.5576923076923077,-0.012592883181475065,-0.09080857203347288,0.5089548635494244,0.5111392278055354,0.5002775606571845,-0.0024556300348971796,-0.0005497858781549198,0.00031844740987655725,0.0004571125590129656,-0.0027740774447737367,-0.0010068984371678857,104,0.28050355742184013
all_eligible,31,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20"", ""volume_trend_5_20"", ""gap_followthrough_20"", ""downside_vol_20"", ""momentum_20_5"", ""trend_r2_20"", ""macd_hist_atr"", ""ret_20d"", ""realized_vol_20"", ""ema20_distance"", ""return_autocorr_20"", ""parkinson_vol_20""]",common_sample,rank:ndcg,20,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 10, ""n_estimators"": 400, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 0.7}",-0.002369323891861069,-0.021038103810381036,0.171948659272175,0.4519230769230769,0.5480769230769231,-0.013779251910948028,-0.09936359860491654,0.4888283806499643,0.4988183283765034,0.5255822281356466,-0.001082989970003031,-0.001615259874587002,0.0016089074683055616,0.0006830441997080366,-0.0026918974383085925,-0.002298304074295039,104,0.6417839836615783
core_plus_fundamental,6,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value"", ""cashflow_to_assets""]",common_sample,rank:ndcg,10,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.0023817020796189983,-0.024032537405570473,0.12960971412868683,0.4519230769230769,0.5480769230769231,-0.018375953497237522,-0.13251088513966341,0.5335051871647528,0.517574216086435,0.5272088782501139,0.0020978633013253667,0.00021125001544024808,0.00215541165434798,0.0014206322256624109,-5.754835302261296e-05,-0.0012093822102221625,104,0.24526660502530062
core_5,5,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value""]",common_sample,rank:ndcg,20,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 10, ""n_estimators"": 400, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 0.7}",-0.00307992606538745,-0.014233423342334232,0.13255894213368277,0.47115384615384615,0.5288461538461539,-0.023234389289870858,-0.16754556387744143,0.5019842093218281,0.5035038812027444,0.5255374337950969,-0.0024134746786322603,-0.0020356587267485256,-0.0006594328609167941,-0.0002322825844004337,-0.0017540418177154659,-0.0018033761423480918,104,0.4473211235151841
top_10,10,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return""]",common_sample,rank:ndcg,20,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.0033415555713489672,-0.014221525845286888,0.1446666993334176,0.4519230769230769,0.5480769230769231,-0.023098305185269938,-0.166564247443613,0.5093226664052111,0.516880315715831,0.5313165656140139,-0.0005854013220103908,-0.000591176505675698,-0.0005289192476986878,-0.0004295648953835837,-5.648207431170295e-05,-0.0001616116102921142,104,0.3673417210005797
extended,7,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value"", ""cashflow_to_assets"", ""return_volume_corr_20""]",common_sample,rank:ndcg,10,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.0033695794116737118,-0.01035103510351035,0.12981018247598983,0.4807692307692308,0.5192307692307693,-0.02595774343277702,-0.18718394988443235,0.5332446684093268,0.513886293517428,0.5214264275430314,0.003816874995046927,-0.00020812822066529907,0.0011693223719545264,-0.00010773989750936997,0.0026475526230924,-0.00010038832315592897,104,0.23841730806116873
top_15,15,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20""]",common_sample,rank:ndcg,10,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.0034183893869266877,-0.0022742274227422737,0.1686373933112422,0.4807692307692308,0.5192307692307693,-0.020270648874521006,-0.1461737278080238,0.48865550529763946,0.4807089731629593,0.5121064874515101,-0.000971528688103101,-0.003727109589127996,0.00045884928309543647,2.0847511340090383e-05,-0.001430377971198538,-0.0037479571004680867,104,0.46155380142422825
top_15,15,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20""]",common_sample,rank:ndcg,10,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 10, ""n_estimators"": 400, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 0.7}",-0.0034472965594779343,-0.0054245424542454235,0.1671674498912526,0.47115384615384615,0.5288461538461539,-0.020621816996792757,-0.1487060371503422,0.48522236204494423,0.4885096860332496,0.5092946751096932,-0.0035556402805216273,-0.002586082424671247,0.00043295111167422856,-0.0005904099752322299,-0.003988591392195857,-0.0019956724494390177,104,0.48388590892920125
core_5,5,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value""]",common_sample,rank:ndcg,20,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.0037277632627474877,-0.028670867086708667,0.135165384341935,0.4230769230769231,0.5769230769230769,-0.027579274685574588,-0.1988769780378903,0.4895230575173841,0.49236438735440724,0.5233828530507325,-0.0035689139163261638,-0.00274140925410796,0.001265967425618338,0.0009038337267103137,-0.004834881341944503,-0.0036452429808182737,104,0.3940169954529175
top_8,8,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20""]",common_sample,rank:ndcg,20,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.0037726502429543357,-0.010711071107110708,0.13621789982546065,0.47115384615384615,0.5288461538461539,-0.027695701136108582,-0.1997165411123315,0.5089670385667903,0.505484985132252,0.5251296634257631,-0.0003866952631286768,-0.0022034098490298828,0.0020260166290503962,0.00042803773167500165,-0.002412711892179074,-0.0026314475807048842,104,0.4047914413878551
top_15,15,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20""]",common_sample,rank:ndcg,5,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.00401377740994982,-0.002568256825682568,0.1667323378544278,0.5,0.5,-0.024073178974160406,-0.17359416230951388,0.49110235453140777,0.49260455742244524,0.4903226322450618,-0.00320871168415533,-0.002823068771441057,0.0006026182832362286,-0.00024591437779806325,-0.003811329967391559,-0.0025771543936429935,104,0.2736496664583683
all_eligible,31,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20"", ""volume_trend_5_20"", ""gap_followthrough_20"", ""downside_vol_20"", ""momentum_20_5"", ""trend_r2_20"", ""macd_hist_atr"", ""ret_20d"", ""realized_vol_20"", ""ema20_distance"", ""return_autocorr_20"", ""parkinson_vol_20""]",common_sample,rank:ndcg,10,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.004196966433854347,-0.02373837383738374,0.17282336886710992,0.4326923076923077,0.5673076923076923,-0.02428471601593153,-0.1751195776110454,0.47925867251227355,0.4813585726750604,0.5094904581681333,-0.002859430377549122,-0.002068448972546687,-0.0012647331617052886,-0.0007969925003026491,-0.0015946972158438339,-0.0012714564722440382,104,0.4045594446361065
top_15,15,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20""]",common_sample,rank:ndcg,5,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.004199797099301619,-0.00915091509150915,0.168422074324599,0.47115384615384615,0.5288461538461539,-0.024936144006915458,-0.17981709165857548,0.49464566425758905,0.4941752779943387,0.49502714026824945,-0.0018640055190417917,-0.0031555613513425053,0.0010172064162545015,0.0005008835215943593,-0.0028812119352962934,-0.003656444872936865,104,0.3466425148340372
top_8,8,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20""]",common_sample,rank:ndcg,10,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.004308607526564973,-0.009877004406186368,0.13359388797749744,0.46153846153846156,0.5384615384615384,-0.032251531801295544,-0.23256910324365712,0.5161657885025478,0.5063810972854319,0.5195423620638604,0.0023241179967817506,0.00022966701039108794,4.955470880340552e-05,-0.00022640341962405482,0.0022745632879783446,0.0004560704300151421,104,0.23879896605817172
extended,7,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value"", ""cashflow_to_assets"", ""return_volume_corr_20""]",common_sample,rank:ndcg,10,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.004732228017014236,-0.006432643264326433,0.13062620989116508,0.49038461538461536,0.5096153846153846,-0.03622724735684382,-0.2612383958280353,0.5277938353561806,0.5068465470320661,0.5174524212508994,0.0020705561344033607,-0.0014984292799432772,0.002378177300325581,0.00041509180127542093,-0.00030762116592221976,-0.0019135210812186987,104,0.325911055247371
top_10,10,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return""]",common_sample,rank:ndcg,20,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.004805212476525443,-0.006714671467146714,0.1434347302127207,0.49038461538461536,0.5096153846153846,-0.03350103890040493,-0.2415794270734474,0.501293961478517,0.5112151740684775,0.5280082053297063,-0.0013826670939730255,-0.0011055796037476402,-0.00014125106297355487,0.0002776930134729083,-0.001241416030999471,-0.001383272617220548,104,0.4318172407264893
all_eligible,31,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20"", ""volume_trend_5_20"", ""gap_followthrough_20"", ""downside_vol_20"", ""momentum_20_5"", ""trend_r2_20"", ""macd_hist_atr"", ""ret_20d"", ""realized_vol_20"", ""ema20_distance"", ""return_autocorr_20"", ""parkinson_vol_20""]",common_sample,rank:ndcg,20,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.004861534478632459,-0.02496249624962496,0.1759135008100983,0.40384615384615385,0.5961538461538461,-0.027635937300119852,-0.19928557796217994,0.47329553097074784,0.49026461278341016,0.5183357496911317,-0.0038960725319097337,-0.0019545500752751396,0.0010612276529829974,0.0003332539563003833,-0.004957300184892732,-0.0022878040315755226,104,0.5602051197336271
core_5,5,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value""]",common_sample,rank:ndcg,20,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.004998234810827239,-0.033445433664328776,0.13562037022855747,0.41346153846153844,0.5865384615384616,-0.03685460231677472,-0.26576231677993034,0.5075580520282224,0.5184234711208909,0.5288220936318156,-0.00016536689513026116,0.0004826606732486298,0.0013893771671641029,0.001520692646055105,-0.0015547440622943646,-0.0010380319728064758,104,0.3142560741935785
strong_only,3,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20""]",common_sample,rank:ndcg,5,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.005005235170508813,-0.001701175491110648,0.11872110722747738,0.5,0.5,-0.04215960655520552,-0.30401724637636246,0.48184059985873284,0.4908075994707049,0.496576132923308,0.001312365913979787,0.0007782621985789449,0.0005316630579324197,0.0002769329660831456,0.0007807028560473674,0.0005013292324957989,104,0.19193131261720106
top_3,3,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20""]",common_sample,rank:ndcg,5,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.005005235170508813,-0.001701175491110648,0.11872110722747738,0.5,0.5,-0.04215960655520552,-0.30401724637636246,0.48184059985873284,0.4908075994707049,0.496576132923308,0.001312365913979787,0.0007782621985789449,0.0005316630579324197,0.0002769329660831456,0.0007807028560473674,0.0005013292324957989,104,0.19193131261720106
core_plus_horizon,6,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value"", ""return_volume_corr_20""]",common_sample,rank:ndcg,20,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.005147533545327908,-0.008736873687368737,0.1350604955983824,0.47115384615384615,0.5288461538461539,-0.038112799175820285,-0.2748353033597634,0.5019813417591943,0.5084924069449226,0.5268613390500654,-0.0009413282715917566,-0.0019338243537692244,0.0009689346103842136,0.0007694219760904207,-0.0019102628819759717,-0.002703246329859646,104,0.3916797342781837
all_eligible,31,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20"", ""volume_trend_5_20"", ""gap_followthrough_20"", ""downside_vol_20"", ""momentum_20_5"", ""trend_r2_20"", ""macd_hist_atr"", ""ret_20d"", ""realized_vol_20"", ""ema20_distance"", ""return_autocorr_20"", ""parkinson_vol_20""]",common_sample,rank:ndcg,10,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.005231261744225395,-0.024116411641164112,0.1709585717284427,0.3942307692307692,0.6057692307692307,-0.030599587323032484,-0.22065676220246297,0.46907125411933354,0.4809143711261814,0.5060425388774872,-0.004000835751735874,-0.0013658450832608829,0.0004321559371163357,-0.00029132870970401353,-0.00443299168885221,-0.00107451637355687,104,0.49413051972022426
top_8,8,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20""]",common_sample,rank:ndcg,20,2,"{""colsample_bytree"": 0.85, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 10, ""n_estimators"": 400, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""subsample"": 0.7}",-0.005414505633570479,-0.01687968796879688,0.12991325751382732,0.46153846153846156,0.5384615384615384,-0.04167785287805739,-0.30054327120616064,0.5060465456992246,0.5086446581585421,0.5252878562359627,-0.0001755500851182762,-0.00042302335470396126,0.0014445565748120925,-2.7489661177775257e-05,-0.0016201066599303689,-0.00039553369352618466,104,0.4500060949761134
top_10,10,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return""]",common_sample,rank:ndcg,10,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.005589743449447972,-0.023108310831083105,0.1402296893567917,0.4423076923076923,0.5576923076923077,-0.03986134088356836,-0.2874442169289095,0.5153470077863793,0.5108610547086055,0.5197137807056199,0.0008000516524758532,-0.00027959958967479267,0.0005007596446444078,0.0008428104287177922,0.0002992920078314445,-0.0011224100183925853,104,0.2734559721385057
core_plus_fundamental,6,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value"", ""cashflow_to_assets""]",common_sample,rank:ndcg,5,0,"{""colsample_bytree"": 0.85, ""gamma"": 0.0, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.005767787089628351,-0.01043805855839748,0.13341188371506627,0.47115384615384615,0.5288461538461539,-0.04323293344652019,-0.31175711666030126,0.5438027674502195,0.5184664015296641,0.51194381247469,0.005190393018834953,-8.489377442318345e-05,0.001726831844800679,0.0012038185781401026,0.003463561174034274,-0.0012887123525632859,104,0.1787132411622084
all_eligible,31,"[""signed_volume_pressure_20"", ""return_volume_corr_20"", ""volume_cv_20"", ""ret_1d"", ""ret_5d"", ""vol_ratio_5_20"", ""overnight_gap"", ""volume_zscore_20"", ""close_location_value"", ""intraday_return"", ""ret_120d"", ""ema20_60_spread"", ""body_range_ratio"", ""ret_60d"", ""amihud_illiq_20"", ""breakout_position_60"", ""realized_vol_5"", ""rsi14_centered"", ""ema60_distance"", ""overnight_vol_20"", ""volume_trend_5_20"", ""gap_followthrough_20"", ""downside_vol_20"", ""momentum_20_5"", ""trend_r2_20"", ""macd_hist_atr"", ""ret_20d"", ""realized_vol_20"", ""ema20_distance"", ""return_autocorr_20"", ""parkinson_vol_20""]",common_sample,rank:ndcg,20,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.006029112960846265,-0.023324332433243323,0.17705291156635275,0.4326923076923077,0.5673076923076923,-0.034052605560156414,-0.24555683082058818,0.4759582305419079,0.4979847226361339,0.5203862538210438,-0.0026367374432453338,-0.000543198653719545,0.00017863561679548964,0.00029972400166599034,-0.002815373060040823,-0.0008429226553855351,104,0.6369713361446674
core_plus_fundamental,6,"[""signed_volume_pressure_20"", ""ret_1d"", ""vol_ratio_5_20"", ""overnight_gap"", ""close_location_value"", ""cashflow_to_assets""]",common_sample,rank:ndcg,10,1,"{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",-0.006223263193722707,-0.022544254425442542,0.13726310375649617,0.46153846153846156,0.5384615384615384,-0.04533820832700049,-0.32693846972133733,0.5261153273496185,0.5075880134304069,0.5163043750537303,0.0022264952718694577,-0.0007479839010137731,0.002285509045796324,0.001195923483213507,-5.901377392686582e-05,-0.0019439073842272803,104,0.32608740934385705
