date,rank_ic,ndcg5,ndcg10,ndcg20,top5_return,top10_return,bottom5_return,bottom10_return,top5_bottom5_spread,top10_bottom10_spread,top5_hit_rate,number_of_stocks,prediction_score_std
2025-03-28,-0.054407767224305216,0.5241453589745122,0.5134439388616538,0.4973089005484458,-0.01263467901951427,-0.014620833617960977,-0.0009310669600291158,-0.009679544313937291,-0.011703612059485153,-0.004941289304023686,0.4,100,0.09355585277080536
2025-04-04,-0.022790279027902788,0.706361538352592,0.623809522294327,0.550276844659105,0.02380389183632583,0.01649640988957577,0.013110450480549474,0.009451300467639054,0.010693441355776354,0.007045109421936717,1.0,100,0.0833512544631958
2025-04-11,0.20292829282928293,0.8564496616897734,0.6540249820507358,0.695992657476174,0.036259383650797436,0.021628210211995628,0.008624538623508527,0.010259282076897414,0.02763484502728891,0.011368928135098214,1.0,100,0.0669303685426712
2025-04-17,-0.18095409540954094,0.5927732024653116,0.5793865568987022,0.5174457626129909,0.0004358966680271619,-0.0009356013019452738,0.00811358054521909,0.0026619098770146064,-0.007677683877191929,-0.00359751117895988,0.4,100,0.07316228002309799
2025-04-25,0.05615361536153615,0.24628926436056203,0.3723083025034169,0.4252208723065056,0.005263030058331104,0.004956329257363001,0.003673036437268874,-0.00020347641506676152,0.00158999362106223,0.005159805672429763,0.2,100,0.07796388119459152
2025-05-02,0.06169835493083554,0.4715907493449915,0.48631426549849593,0.5259259495898021,-0.005030886371047174,-0.0018843160508444478,-0.0025949160177466133,-0.0030036948086112174,-0.0024359703533005607,0.0011193787577667696,0.2,100,0.09124376624822617
2025-05-09,0.0989138913891389,0.4024756794120603,0.47439055610768477,0.4932638457149504,0.00799655322633773,0.01076698864503579,0.007613062854522739,0.021089314873106977,0.0003834903718149905,-0.010322326228071187,0.8,100,0.09387127310037613
2025-05-16,-0.10268226822682266,0.515414269626026,0.521701917170745,0.5450591505681762,0.004599361751439999,0.008684471437268231,0.007838616703543955,0.008310759700363114,-0.003239254952103956,0.0003737117369051173,0.8,100,0.10207442939281464
2025-05-23,-0.09339333933393339,0.4196187306477218,0.399711808160191,0.4308937535727606,-0.003370898061972305,-0.004224103351057233,0.0047991638807988474,0.0014870625712841714,-0.008170061942771152,-0.005711165922341404,0.6,100,0.09288199990987778
2025-05-30,-0.07413230282325432,0.5058166688906509,0.45072257883802685,0.477356282703723,-0.009501244785090174,-0.005498564923471203,0.0011222932697122464,-6.546699907725396e-05,-0.010623538054802421,-0.005433097924393949,0.2,100,0.09253255277872086
2025-06-06,0.18665466546654663,0.7081482052569189,0.6814823877582921,0.6271744494264059,-0.0014714132018676092,0.0049670776684066055,-0.013893763362097198,-0.014397870774325427,0.012422350160229589,0.01936494844273203,0.2,100,0.08398178964853287
2025-06-13,0.12146560415641203,0.4531745238630198,0.46251786777291964,0.5245166437146742,-0.007549132903055968,-0.006780878981398749,-0.01030802641132704,-0.008873973332301074,0.002758893508271072,0.0020930943509023248,0.4,100,0.08525657653808594
2025-06-20,0.002202226829373336,0.3218342287075079,0.3511574397818826,0.4533352575436967,-0.010804400338545617,-0.006382284766147221,0.00037946548635842267,0.00043111628727217496,-0.01118386582490404,-0.006813401053419397,0.4,100,0.08084916323423386
2025-06-27,0.0790768566136349,0.5965896699722931,0.5893029230884942,0.6166210990333003,-0.00044704403292669876,0.000261847357433029,-0.0037713383045829886,0.00286726342481271,0.0033242942716562897,-0.002605416067379681,0.6,100,0.07478608191013336
2025-07-03,-0.044740474047404735,0.49373593237805125,0.521498885628565,0.5240850416871906,-0.002168133894336107,0.0019784048674334545,-0.006059639225830013,-0.0043799802852275875,0.003891505331493906,0.006358385152661042,0.4,100,0.1162969097495079
2025-07-11,0.19260726072607257,0.6635874293466764,0.5959454950875733,0.592552975801977,0.0055717915290001635,-0.0022254408431135317,-0.006354718105810861,-0.013026115328098355,0.011926509634811025,0.010800674484984823,0.2,100,0.11590275168418884
2025-07-18,-0.009169191999086553,0.274329433120445,0.4073394697430769,0.4586875120505927,-0.009127479240835953,-0.0020825858695760115,0.003136456239764502,-0.0026892658219671655,-0.012263935480600455,0.000606679952391154,0.2,100,0.10771829634904861
2025-07-25,-0.04452445244524452,0.7407157546104556,0.6202748751031487,0.5684052183516468,0.011882603122244642,0.002550039059631922,-0.0037569988941740947,-0.005352911022032643,0.015639602016418737,0.007902950081664565,0.6,100,0.11864399909973145
2025-08-01,-0.07146714671467146,0.5493493986705152,0.48726825141995933,0.5154333985621368,-0.00304019920279594,-0.006331045895150306,-0.0049023492490003935,-0.00558019012877691,0.0018621500462044534,-0.0007508557663733961,0.4,100,0.08344940096139908
2025-08-08,-0.06376314147643682,0.6560409943586962,0.5810788798884818,0.6002040946745859,0.002493664739269147,-0.0024715531242052355,5.077827671366181e-05,0.0018136019455733798,0.002442886462555485,-0.004285155069778616,0.8,100,0.0817807987332344
2025-08-15,0.1598439843984398,0.7182797556340086,0.6619446585930016,0.621470722512487,0.030675669688662005,0.022366400036258796,0.010964388203109734,0.008468695914711343,0.01971128148555227,0.013897704121547453,1.0,100,0.0801815316081047
2025-08-22,-0.03274537277354304,0.6567986306449511,0.6509911162423081,0.5899708018391375,0.013671949509263218,0.010493239971810836,0.004912431919482829,0.00575787542488115,0.008759517589780389,0.004735364546929686,0.8,100,0.09913669526576996
2025-08-29,-0.03541554155415541,0.42841793378274834,0.5387539343370068,0.5120323935186075,-0.004893967766407633,0.004705740621574643,-0.018900580183282556,-0.008438948066875451,0.014006612416874923,0.013144688688450094,0.6,100,0.08714795857667923
2025-09-05,-0.0026762997457642403,0.6495907192876347,0.7006877772077349,0.571245650556709,-0.00042148143291294955,0.0022683486735057107,-0.009522744547855457,-0.0021227625299671034,0.009101263114942507,0.004391111203472815,0.4,100,0.11608250439167023
2025-09-12,0.10148214821482147,0.3165014786981057,0.4089445793431234,0.4869599409753561,-0.021043312512496876,-0.016437581324107255,-0.010106699068917003,-0.015623511055494707,-0.010936613443579874,-0.0008140702686125472,0.0,100,0.09473337978124619
2025-09-19,-0.2171923708151714,0.25334160285987845,0.2460550349843282,0.3352806765355171,-0.007620266912464413,-0.005262881892671463,0.004855815522119253,0.010682080581660317,-0.012476082434583665,-0.015944962474331782,0.4,100,0.08025635033845901
2025-09-26,-0.35226345353216143,0.2789055313312859,0.2556356948065047,0.30206922375335293,-0.013372059032634618,-0.009873194689548285,0.01351622219912425,0.005110634781227247,-0.02688828123175887,-0.014983829470775532,0.2,100,0.0766078382730484
2025-10-03,-0.14028202820282026,0.5514268815182294,0.45901695358825617,0.4576718047128148,-0.013395720537169229,-0.019144472547635297,-0.007101835595774949,-0.01255932603959976,-0.00629388494139428,-0.006585146508035537,0.2,100,0.06737856566905975
2025-10-10,-0.06995499549954995,0.6041098133021712,0.46103761560873846,0.5029643218089277,0.01228073019575689,0.006608950061184742,0.005806281939892322,0.009853004351800226,0.006474448255864568,-0.0032440542906154845,0.8,100,0.07354479283094406
2025-10-17,-0.14444644464446443,0.6300316615735954,0.54015802057199,0.5103714182744844,0.0035926599879094238,-0.004294985316967227,-0.005238946409782832,-0.0046310154935285605,0.008831606397692256,0.00033603017656133344,0.2,100,0.07757782936096191
2025-10-24,0.04525652565256525,0.3568868828136563,0.42804452845229757,0.4561074453938158,0.0026578534933796596,0.003361270287532375,-0.001332460823421056,0.0011326884696771075,0.003990314316800716,0.0022285818178552673,0.2,100,0.0777718648314476
2025-10-31,-0.22240157457090814,0.1900533794250131,0.26155914526003965,0.2697290367950899,-0.003102372099840705,-0.0013653175153393727,0.02461007921183003,0.018533184582356064,-0.027712451311670733,-0.019898502097695437,0.2,100,0.06606490910053253
2025-11-07,-0.05087369785782339,0.6114802184484536,0.5191424020338409,0.530619197139937,0.007418811353850608,0.0003508013104102115,0.00769801089550919,0.0027559855786379304,-0.0002791995416585825,-0.002405184268227719,0.6,100,0.0863293707370758
2025-11-14,0.03719171917191719,0.34356027364275926,0.42146277758445416,0.45585695622513783,0.009320915579389058,0.014695892598032681,0.012223401041834586,0.009796118728100137,-0.002902485462445528,0.004899773869932544,0.6,100,0.07643190026283264
2025-11-21,0.0693750187836647,0.6208133457829776,0.4952491355215228,0.5456029279138465,-7.272052017734355e-05,-0.000802031601955192,-0.007571073313787556,-0.0059216436086272,0.007498352793610212,0.0051196120066720075,0.6,100,0.09660201519727707
2025-11-28,0.014023444414837839,0.5926176041650947,0.5578299998351965,0.5991422122958269,-0.0028579511710840597,-0.0017520814549387875,0.004098455963781577,0.000866939863066072,-0.006956407134865637,-0.0026190213180048594,0.4,100,0.08939137309789658
2025-12-05,0.2532253225322532,0.6408596299391487,0.6188934111009319,0.6221922402575809,0.010500404770722114,0.007983069527793365,-0.0038068367258924235,-5.794413230730128e-06,0.014307241496614538,0.007988863941024096,0.6,100,0.09164177626371384
2025-12-12,0.34655865586558654,0.7055357882797966,0.7338246761317366,0.6622033369065486,0.00266549831307741,0.010271319683964854,-0.01473313534182261,-0.012566148174405226,0.01739863365490002,0.02283746785837008,0.4,100,0.10226067155599594
2025-12-19,0.09231323132313231,0.46786176635168664,0.4275857959768227,0.44938966504311495,0.004020323770110815,0.0007564352785543573,0.0007315422247746014,-0.009068111345897427,0.003288781545336213,0.009824546624451785,0.6,100,0.09084577113389969
2025-12-26,-0.04631263126312631,0.4082354474957134,0.46447569160722285,0.5196241689295752,-0.009148418404540382,-0.001950323932552183,0.004648836746376227,-0.005033416663501141,-0.01379725515091661,0.003083092730948958,0.2,100,0.09513439983129501
2026-01-02,0.21897389738973894,0.6201636255518799,0.5641437489758899,0.5913291037101279,0.011615993401922854,0.001087066242331308,0.00010453357711516509,-0.0005872950445350071,0.011511459824807689,0.001674361286866315,0.8,100,0.07092062383890152
2026-01-09,-0.11506750675067505,0.3696571418259706,0.3418931132979495,0.43939743773011997,-0.008491553336328679,-0.009166826630088883,0.0008514012521375012,0.003262765211754115,-0.00934295458846618,-0.012429591841842998,0.2,100,0.1050025224685669
2026-01-16,-0.04592873065946462,0.45645807710041436,0.4561198998201172,0.42100500107871236,0.0018408208942087673,0.0017866177433936512,0.001897882856320576,0.005280382379214106,-5.7061962111808586e-05,-0.003493764635820455,0.6,100,0.09740445762872696
2026-01-23,0.03264326432643264,0.7125677206798491,0.6774741486077897,0.6328734029961921,0.013660767683778774,0.014283260405286219,0.005905802715817166,0.007684090567132468,0.007754964967961608,0.006599169838153751,0.6,100,0.1032453253865242
2026-01-30,0.14085808580858084,0.3487851075970041,0.41499009699195527,0.4468966236042276,0.0008664341638816339,0.008059230256782368,0.0007533068790332711,0.0014510997213532332,0.00011312728484836275,0.006608130535429135,0.4,100,0.1067827045917511
2026-02-06,-0.036663666366636656,0.44616403293435863,0.4964865020074327,0.4989310059365,0.011754413504734995,0.016987043632773917,0.009787331292434226,0.008545065387570862,0.001967082212300769,0.008441978245203055,0.4,100,0.08711878955364227
2026-02-13,-0.014353435343534351,0.7181912357482044,0.7267327053741058,0.6607499942759804,0.01876552203292773,0.01614106330206756,0.012634346044985183,0.009780722370747357,0.006131175987942546,0.006360340931320202,0.8,100,0.08539054542779922
2026-02-20,-0.01788178817881788,0.29310456289012726,0.33797937755062163,0.38752899255559053,-0.004534926073610368,-0.0011228066349937105,0.004768776310942106,0.006320864305089597,-0.009303702384552474,-0.0074436709400833075,0.2,100,0.0834461972117424
2026-02-27,0.08916891689168915,0.2962509040667473,0.41795848596744734,0.47893311096833563,-0.005983571533207756,0.00404844711822416,0.0030872458158861613,0.0015332503732694792,-0.009070817349093917,0.0025151967449546803,0.2,100,0.07747790962457657
2026-03-06,-0.20180678609987648,0.41321025226288177,0.399625032633649,0.38676610220458,0.004896844999985909,-0.0016003722876673913,0.03258194588036249,0.014051813445757746,-0.02768510088037658,-0.01565218573342514,0.6,100,0.07652106136083603
2026-03-13,0.10249024902490247,0.5806720598534482,0.5390011852553916,0.4856658271056867,-0.013629969395043568,-0.016932374275834446,-0.04033087270105922,-0.029110391395087965,0.026700903306015655,0.01217801711925352,0.0,100,0.08377235382795334
2026-03-20,0.27910074737823604,0.6628491892297743,0.6931564569006297,0.7095559645508585,0.012240904302797395,0.03276375237779394,-0.009344196806755205,-0.0028828300404474443,0.0215851011095526,0.03564658241824139,1.0,100,0.07453538477420807
2026-03-27,-0.12800480048004798,0.5390145423059319,0.5315598152260677,0.5356398633201984,0.0018516221137961897,0.003503753282547775,0.005716191473184801,0.005638664469539067,-0.0038645693593886113,-0.002134911186991292,0.6,100,0.09028919786214828
2026-04-02,0.05236139322373769,0.5070888077648333,0.47380981110904613,0.5248751895576902,-0.009436450685159973,-0.007573361540177658,-0.005507594555181849,-0.005802151175509992,-0.003928856129978124,-0.0017712103646676655,0.4,100,0.08858700841665268
