model_id,model_type,objective,factor_set_name,refit_date,n_relevance_bins,train_start,train_end,validation_start,validation_end,number_of_train_dates,number_of_train_rows,number_of_validation_dates,number_of_validation_rows,number_of_features,feature_list,hyperparameters,train_mean_rank_ic,train_median_rank_ic,train_rank_ic_std,train_positive_ic_ratio,train_negative_ic_ratio,train_icir,train_annualized_icir,train_ndcg5,train_ndcg10,train_ndcg20,train_top5_return,train_top10_return,train_top5_bottom5_spread,train_top10_bottom10_spread,train_number_of_dates,validation_mean_rank_ic,validation_median_rank_ic,validation_rank_ic_std,validation_positive_ic_ratio,validation_negative_ic_ratio,validation_icir,validation_annualized_icir,validation_ndcg5,validation_ndcg10,validation_ndcg20,validation_top5_return,validation_top10_return,validation_top5_bottom5_spread,validation_top10_bottom10_spread,validation_number_of_dates,oos_mean_rank_ic,oos_median_rank_ic,oos_rank_ic_std,oos_positive_ic_ratio,oos_negative_ic_ratio,oos_icir,oos_annualized_icir,oos_ndcg5,oos_ndcg10,oos_ndcg20,oos_top5_return,oos_top10_return,oos_top5_bottom5_spread,oos_top10_bottom10_spread,oos_number_of_dates,train_validation_rank_ic_gap,train_oos_rank_ic_gap,train_ic_std,validation_ic_std,oos_ic_std,train_strong_validation_weak_flag
top_8_20241101,XGBRanker,rank:pairwise,top_8,2024-11-01,10,2021-11-05,2024-07-26,2024-08-02,2024-10-25,143,14300,13,1300,8,"[""macd_hist_atr"", ""ret_20d"", ""ema20_distance"", ""rsi14_centered"", ""body_range_ratio"", ""breakout_position_60"", ""signed_volume_pressure_20"", ""ret_1d""]","{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",0.19531660415313726,0.20600060006000598,0.11452210878403414,0.9370629370629371,0.06293706293706294,1.7054925570875177,12.298481729002479,0.7991303974515087,0.7797315067589604,0.7587997867452774,0.013405431436342846,0.011608658667744147,0.016365343898017574,0.013870371679048227,143,-0.027673048018929256,-0.030003000300030003,0.11483893792392494,0.3076923076923077,0.6923076923076923,-0.2409726920085352,-1.7376787940467302,0.4619350546336764,0.4645519165846474,0.4854258057681701,-0.002683258010564695,-0.001724956215049416,-0.002679246897694557,-0.0022271596401934354,13,-0.06205618603092487,-0.12943294329432942,0.17677811006207497,0.2,0.8,-0.3510399902405002,-2.5313853691010038,0.39274864889591166,0.40085227576137133,0.46099873029506855,-0.007924666643642988,-0.007992365534965198,-0.007037462750830231,-0.006447087204334569,5,0.2229896521720665,0.2573727901840621,0.11452210878403414,0.11483893792392494,0.17677811006207497,False
top_8_20241206,XGBRanker,rank:pairwise,top_8,2024-12-06,10,2021-12-10,2024-08-30,2024-09-06,2024-11-29,143,14300,13,1300,8,"[""macd_hist_atr"", ""ret_20d"", ""ema20_distance"", ""rsi14_centered"", ""body_range_ratio"", ""breakout_position_60"", ""signed_volume_pressure_20"", ""ret_1d""]","{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",0.20512879254797026,0.22459045904590458,0.11820163406296083,0.9370629370629371,0.06293706293706294,1.7354141858877106,12.514249662771471,0.7992323444004246,0.7721187558288031,0.7532267363509738,0.013533037993328362,0.01108489219927714,0.016203854552771124,0.013080468724534815,143,-0.045639989852734014,-0.050717680383855074,0.10167781207179413,0.3076923076923077,0.6923076923076923,-0.448868724874881,-3.2368384069770433,0.43921318023078093,0.4539123721074523,0.4879397101736901,-0.004179477649035475,-0.0028523033882435927,-0.004194426732389598,-0.003600189476769414,13,0.034452609743881424,0.02132016470732407,0.12549487879136698,0.5,0.5,0.27453398955951247,1.9796927524290353,0.5019982059473418,0.5424004033142446,0.5523576036178656,0.0013420130513764669,0.002249565242807057,0.0004825753182508951,-0.0005798990135260831,4,0.25076878240070427,0.17067618280408883,0.11820163406296083,0.10167781207179413,0.12549487879136698,False
top_8_20250103,XGBRanker,rank:pairwise,top_8,2025-01-03,10,2022-01-07,2024-09-27,2024-10-04,2024-12-27,143,14300,13,1300,8,"[""macd_hist_atr"", ""ret_20d"", ""ema20_distance"", ""rsi14_centered"", ""body_range_ratio"", ""breakout_position_60"", ""signed_volume_pressure_20"", ""ret_1d""]","{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",0.2043100641522492,0.20594721256382093,0.1258732401101262,0.9440559440559441,0.055944055944055944,1.6231413759866575,11.704638916894135,0.7965500811919398,0.770745856709418,0.7519241213407694,0.013610072828615061,0.011001729171500791,0.015566323601565594,0.013053485849078748,143,-0.05803730481935825,-0.07447944794479447,0.11019614714152297,0.23076923076923078,0.7692307692307693,-0.5266727224575463,-3.797891012417795,0.4434807417333753,0.46629562564466326,0.4958672407924817,-0.004445589885670952,-0.0029169497658750607,-0.00788322957245419,-0.0064679825291327105,13,0.04629335414220755,-0.003954407303970105,0.09109193921851823,0.4,0.6,0.508204727436481,3.664716406410866,0.4900233405144408,0.48842481568313306,0.5421271792060408,-0.00349574761408881,-0.005376449193239792,-0.00201352069828034,-0.0044828876642372065,5,0.26234736897160743,0.15801671001004164,0.1258732401101262,0.11019614714152297,0.09109193921851823,False
top_8_20250207,XGBRanker,rank:pairwise,top_8,2025-02-07,10,2022-02-11,2024-11-01,2024-11-08,2025-01-31,143,14300,13,1300,8,"[""macd_hist_atr"", ""ret_20d"", ""ema20_distance"", ""rsi14_centered"", ""body_range_ratio"", ""breakout_position_60"", ""signed_volume_pressure_20"", ""ret_1d""]","{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",0.21935666028045112,0.23579428681260287,0.1263716909896692,0.9090909090909091,0.09090909090909091,1.7358053735182146,12.517070556891689,0.809608986448272,0.7814256441779958,0.7630970095661719,0.013800517768880667,0.01170774786859349,0.015873861994665735,0.013843915872842033,143,0.001997000933580081,-0.020618123666830475,0.1471627917812849,0.46153846153846156,0.5384615384615384,0.013570012565051411,0.09785475222396695,0.5022525179890228,0.5204463772619167,0.5231028393809329,-0.0016350585108087466,-0.0010474180502566917,-0.0010190118465820573,0.00040571875832441905,13,-0.07822853258867621,-0.09093010484672155,0.18211461032996834,0.25,0.75,-0.42955659870965945,-3.097576684723171,0.5180894463823953,0.5429942089211115,0.5248185820488133,0.003695762024630821,0.005193781139310307,3.428447561171048e-05,0.0037395542275938344,4,0.21735965934687104,0.2975851928691273,0.1263716909896692,0.1471627917812849,0.18211461032996834,True
top_8_20250307,XGBRanker,rank:pairwise,top_8,2025-03-07,10,2022-03-11,2024-11-29,2024-12-06,2025-02-28,143,14300,13,1300,8,"[""macd_hist_atr"", ""ret_20d"", ""ema20_distance"", ""rsi14_centered"", ""body_range_ratio"", ""breakout_position_60"", ""signed_volume_pressure_20"", ""ret_1d""]","{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",0.20675078544123435,0.21137713771377134,0.11756240522750938,0.958041958041958,0.04195804195804196,1.758647120575031,12.681784737360749,0.8263733418777977,0.788605382661976,0.7643231571142496,0.014080464011821867,0.011466206838190775,0.016043069286556695,0.013191026037640661,143,0.005889790206438729,-0.028610861086108608,0.10902287364612291,0.3076923076923077,0.6923076923076923,0.054023435720070866,0.3895685351308967,0.543496929714231,0.539708790695732,0.5346174523144864,-0.0005645395232259623,0.0003428906448860661,-0.0011349278228080528,-0.0007043117148838984,13,0.0802957296545067,0.09414069649216236,0.10282955114224793,0.75,0.25,0.7808623957079287,5.630878813613177,0.5887645920846685,0.5440360717189514,0.5480653356070896,-0.00602161194918018,-0.0055358103488256025,-0.007708407772735008,-3.61828595116416e-05,4,0.20086099523479561,0.12645505578672767,0.11756240522750938,0.10902287364612291,0.10282955114224793,True
top_8_20250404,XGBRanker,rank:pairwise,top_8,2025-04-04,10,2022-04-08,2024-12-27,2025-01-03,2025-03-28,143,14300,13,1300,8,"[""macd_hist_atr"", ""ret_20d"", ""ema20_distance"", ""rsi14_centered"", ""body_range_ratio"", ""breakout_position_60"", ""signed_volume_pressure_20"", ""ret_1d""]","{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",0.2005908647175606,0.18949894989498947,0.11278490439538277,0.972027972027972,0.027972027972027972,1.7785258212780155,12.825132086709175,0.7972085388289467,0.7704585513476032,0.7463171259619608,0.012592201145194411,0.010460413678215917,0.015668703387874548,0.0128117108612998,143,0.024253985197216246,0.0469488357302915,0.11720366995201784,0.5384615384615384,0.46153846153846156,0.20693878619283523,1.4922568090010937,0.5519788551962083,0.5386477413172694,0.5372966099047761,-0.006944788194568192,-0.004305512262293644,-0.005723964323361206,-0.0032422150553731255,13,0.013834383438343839,0.016681668166816682,0.16003264391154384,0.5,0.5,0.08644725913539635,0.6233800508719886,0.6004684167170597,0.5573823409367955,0.5472340342636939,0.016440550553370382,0.010536337014247282,0.00806014903173389,0.004994083012626204,4,0.17633687952034435,0.18675648127921676,0.11278490439538277,0.11720366995201784,0.16003264391154384,False
top_8_20250502,XGBRanker,rank:pairwise,top_8,2025-05-02,10,2022-05-06,2025-01-24,2025-01-31,2025-04-25,143,14300,13,1300,8,"[""macd_hist_atr"", ""ret_20d"", ""ema20_distance"", ""rsi14_centered"", ""body_range_ratio"", ""breakout_position_60"", ""signed_volume_pressure_20"", ""ret_1d""]","{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",0.21283941587552657,0.20074527900318814,0.12592890876853705,0.958041958041958,0.04195804195804196,1.6901553261827664,12.187883384101056,0.802228739913097,0.7751564785205899,0.7569515958702867,0.01394531198098857,0.011341892966936348,0.015639689532728568,0.01316619634107179,143,0.036475335301827685,0.044230555747441044,0.10578336659045036,0.6923076923076923,0.3076923076923077,0.3448116322771723,2.4864720411035575,0.5910863795663526,0.5617151624155315,0.5682521724563093,0.007339748955615186,0.004691800107160885,0.008504502739363772,0.003736051021360064,13,-0.021919132812807184,-0.07413230282325432,0.09480238045087974,0.4,0.6,-0.23120867544211313,-1.667269469277301,0.4629832195842901,0.46656822515502866,0.49449979642988245,-0.001061422848066385,0.0015688951513862278,-0.00481706698623262,-0.0039946999160269305,5,0.1763640805736989,0.23475854868833376,0.12592890876853705,0.10578336659045036,0.09480238045087974,False
top_8_20250606,XGBRanker,rank:pairwise,top_8,2025-06-06,10,2022-06-10,2025-02-28,2025-03-07,2025-05-30,143,14300,13,1300,8,"[""macd_hist_atr"", ""ret_20d"", ""ema20_distance"", ""rsi14_centered"", ""body_range_ratio"", ""breakout_position_60"", ""signed_volume_pressure_20"", ""ret_1d""]","{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",0.2106099448576268,0.20697269726972695,0.1136599283082184,0.986013986013986,0.013986013986013986,1.8529832632526677,13.362052336468162,0.8035036126085539,0.7716113229598518,0.7551058096821025,0.013391723637878343,0.01076629365800205,0.015103993587827118,0.012347304247618717,143,0.0016196530336806863,-0.02704486675636303,0.10782574697408241,0.46153846153846156,0.5384615384615384,0.015021023077818278,0.10831813783400342,0.47289216092855446,0.4838466558764202,0.510286597168585,0.000554828791759329,0.00027088081468916155,0.003125910447367239,0.0014672577503333788,13,0.09734983826649173,0.10027123038502346,0.0773388478199747,1.0,0.0,1.258744356951083,9.076934643376152,0.519936656949935,0.5211151546003971,0.5554118624295192,-0.005067997619098974,-0.001983559680426584,0.0018304180288132277,0.0030098064182088194,4,0.2089902918239461,0.11326010659113507,0.1136599283082184,0.10782574697408241,0.0773388478199747,True
top_8_20250703,XGBRanker,rank:pairwise,top_8,2025-07-03,10,2022-07-08,2025-03-28,2025-04-04,2025-06-27,143,14300,13,1300,8,"[""macd_hist_atr"", ""ret_20d"", ""ema20_distance"", ""rsi14_centered"", ""body_range_ratio"", ""breakout_position_60"", ""signed_volume_pressure_20"", ""ret_1d""]","{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",0.2110197831530921,0.21680428209520633,0.12031569728357594,0.9790209790209791,0.02097902097902098,1.7538840560075282,12.647437790307796,0.8127478134802926,0.78021883316537,0.7605624541873134,0.014039180354865975,0.011275868013771385,0.01620735390680617,0.013600823324833278,143,0.027945443484607976,0.01793000816220527,0.1021187808320194,0.5384615384615384,0.46153846153846156,0.27365625849545655,1.973363343713993,0.5215290489000108,0.526216839098017,0.5350345163136843,0.004222714100618584,0.005148203834050328,0.0032948917248678735,0.004866563749067029,13,0.023543285558584183,-0.026846822222165535,0.11394241626113985,0.25,0.75,0.2066244189927157,1.4899898748823834,0.543092137363907,0.536264681390591,0.5359326869728518,0.0015396953790181864,5.510430359395829e-05,0.004798420375530803,0.006417172417925396,4,0.18307433966848413,0.18747649759450793,0.12031569728357594,0.1021187808320194,0.11394241626113985,False
top_8_20250801,XGBRanker,rank:pairwise,top_8,2025-08-01,10,2022-08-05,2025-04-25,2025-05-02,2025-07-25,143,14300,13,1300,8,"[""macd_hist_atr"", ""ret_20d"", ""ema20_distance"", ""rsi14_centered"", ""body_range_ratio"", ""breakout_position_60"", ""signed_volume_pressure_20"", ""ret_1d""]","{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",0.20744837947839356,0.1980744016642628,0.11851256991102818,0.972027972027972,0.027972027972027972,1.7504335585173185,12.622555899054174,0.8081619986682796,0.7773531762077639,0.7596341223264558,0.014680792767169784,0.011781433629020288,0.016406852924780554,0.013240162914025633,143,0.015041532790682818,0.03143152033254057,0.07739714036745172,0.7692307692307693,0.23076923076923078,0.19434222917373215,1.4014217445477297,0.4867332886962424,0.48346356363726933,0.5111433480587934,-0.0013679203920677627,-0.001153461938116814,0.0018384095553966087,0.0013363461239243595,13,-0.008709443624073384,-0.03541554155415541,0.09574789632062025,0.2,0.8,-0.090962245216428,-0.6559380785183202,0.6017773426181839,0.5840073680961515,0.567822282221391,0.007781423393598159,0.005752556322057747,0.009356489600193505,0.005348349304155044,5,0.19240684668771074,0.21615782310246695,0.11851256991102818,0.07739714036745172,0.09574789632062025,False
top_8_20250905,XGBRanker,rank:pairwise,top_8,2025-09-05,10,2022-09-09,2025-05-30,2025-06-06,2025-08-29,143,14300,13,1300,8,"[""macd_hist_atr"", ""ret_20d"", ""ema20_distance"", ""rsi14_centered"", ""body_range_ratio"", ""breakout_position_60"", ""signed_volume_pressure_20"", ""ret_1d""]","{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",0.21035537606149227,0.206048604860486,0.11549587741117201,0.972027972027972,0.027972027972027972,1.8213236764513676,13.13375180932398,0.8148339735437462,0.7802642825901636,0.7661307411266757,0.014548981585658781,0.011519302992357669,0.016245182830535543,0.013305460264129149,143,0.03445762093342764,0.03632872275030759,0.0959397579014894,0.6153846153846154,0.38461538461538464,0.3591589314703984,2.5899318869147567,0.5342366954380725,0.5383114916842028,0.544074827257045,0.0011954467823487279,0.0012436344840352363,0.005735399585211082,0.004508106469481572,13,-0.1176624939695689,-0.10993433528046782,0.20509347923389226,0.25,0.75,-0.5737017793500129,-4.137022364542798,0.3745848330442262,0.4028307715854228,0.42388887295523375,-0.010614279972627214,-0.007326327308205323,-0.010299928498744976,-0.006837937752561762,4,0.17589775512806463,0.3280178700310612,0.11549587741117201,0.0959397579014894,0.20509347923389226,False
top_8_20251003,XGBRanker,rank:pairwise,top_8,2025-10-03,10,2022-10-07,2025-06-27,2025-07-03,2025-09-26,143,14300,13,1300,8,"[""macd_hist_atr"", ""ret_20d"", ""ema20_distance"", ""rsi14_centered"", ""body_range_ratio"", ""breakout_position_60"", ""signed_volume_pressure_20"", ""ret_1d""]","{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",0.20199424564760618,0.19187576320447355,0.1195452593538551,0.9790209790209791,0.02097902097902098,1.6896884639289735,12.184516792511799,0.8063446993106769,0.7794389450637246,0.7551938180640603,0.014902288458460792,0.012794960394146829,0.01672784544364173,0.01418373504761089,143,-0.010884247815305913,-0.0002640295713310013,0.11247902701809549,0.46153846153846156,0.5384615384615384,-0.09676690938618154,-0.6977961071201102,0.5290471900698156,0.49790386899857303,0.5168655762293812,0.0011841446867081223,-0.0009803192145035786,0.003658965199667968,0.002471545434907084,13,-0.1063657034530355,-0.14028202820282026,0.10047365740945521,0.2,0.8,-1.0586426949659922,-7.6339810381905355,0.466501723726533,0.42996325269626434,0.43936880539702655,0.0004066302080072078,-0.002966911006244956,-0.0029419934565414947,-0.005432618180385972,5,0.2128784934629121,0.3083599491006417,0.1195452593538551,0.11247902701809549,0.10047365740945521,False
top_8_20251107,XGBRanker,rank:pairwise,top_8,2025-11-07,10,2022-11-11,2025-08-01,2025-08-08,2025-10-31,143,14300,13,1300,8,"[""macd_hist_atr"", ""ret_20d"", ""ema20_distance"", ""rsi14_centered"", ""body_range_ratio"", ""breakout_position_60"", ""signed_volume_pressure_20"", ""ret_1d""]","{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",0.2082213700146332,0.20519113468779626,0.12403329398223503,0.965034965034965,0.03496503496503497,1.6787538517235236,12.10566618254367,0.8108222367023148,0.7789021231486738,0.7569642576891668,0.015367380999077898,0.012266128499870353,0.01804244547019805,0.013893715728470934,143,-0.03879638555336206,-0.02262253372540625,0.12410876592990364,0.38461538461538464,0.6153846153846154,-0.31259988174625936,-2.254189804680235,0.47849248790221743,0.4743192805671109,0.49067333666163715,0.005806958540645065,0.0011995267436981307,0.005203659545179463,0.0008905087237759482,13,0.017429121128149084,0.025607581793377514,0.05087831980972826,0.75,0.25,0.34256479367497755,2.470269857527747,0.5421178605098212,0.4984210787437536,0.532805323393687,0.0034522638104945657,0.003123145212887228,-0.0006599348363398839,0.0012487950725929933,4,0.24701775556799527,0.1907922488864841,0.12403329398223503,0.12410876592990364,0.05087831980972826,False
top_8_20251205,XGBRanker,rank:pairwise,top_8,2025-12-05,10,2022-12-09,2025-08-29,2025-09-05,2025-11-28,143,14300,13,1300,8,"[""macd_hist_atr"", ""ret_20d"", ""ema20_distance"", ""rsi14_centered"", ""body_range_ratio"", ""breakout_position_60"", ""signed_volume_pressure_20"", ""ret_1d""]","{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",0.19763957616118605,0.1917677520793272,0.12439192675891979,0.9230769230769231,0.07692307692307693,1.5888456856547073,11.457329176855572,0.7977743980829228,0.7771942150249308,0.753603871717034,0.013899080616867402,0.01191154996691588,0.016051704648193794,0.013572630071205896,143,-0.04170665957771014,-0.03147924236210497,0.12448037942408198,0.46153846153846156,0.5384615384615384,-0.335046051198343,-2.4160514344747175,0.40535852673507033,0.44833490278338595,0.4832080566096885,-0.001962084705024221,-0.00018677421712391313,-0.003761487338281484,-0.0020577454619401508,13,0.16144614461446144,0.17276927692769276,0.17381324074540827,0.75,0.25,0.9288483657636794,6.698020819783752,0.5556231580165863,0.5611948937041785,0.5633523527842049,0.0020094521123424887,0.004265125139440098,0.00529935038648354,0.010933492788698729,4,0.23934623573889618,0.03619343154672461,0.12439192675891979,0.12448037942408198,0.17381324074540827,False
top_8_20260102,XGBRanker,rank:pairwise,top_8,2026-01-02,10,2023-01-06,2025-09-26,2025-10-03,2025-12-26,143,14300,13,1300,8,"[""macd_hist_atr"", ""ret_20d"", ""ema20_distance"", ""rsi14_centered"", ""body_range_ratio"", ""breakout_position_60"", ""signed_volume_pressure_20"", ""ret_1d""]","{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",0.2078454335161116,0.20961547694851224,0.11949340488566075,0.958041958041958,0.04195804195804196,1.739388326200864,12.542907596121397,0.7959561450174434,0.7754743384422726,0.757954310314444,0.013813451294132502,0.011588816719543269,0.016365647618417137,0.013956249836375983,143,0.010279843719299702,-0.020000120013081428,0.14114797042188776,0.38461538461538464,0.6153846153846154,0.07283026237340505,0.5251864907856151,0.49130849384462244,0.49166899909745315,0.5061565883711128,0.0007025522001160556,0.00022760688061333292,0.00030265186144434394,-0.0034309473954682976,13,0.04629580202292255,0.03264326432643264,0.13554484845123485,0.6,0.4,0.3415533865868643,2.462976497294627,0.5015263345510236,0.49092420153874033,0.506300313823876,0.0038984925614926704,0.0032098696035409323,0.0019959071054079344,-0.0002083389634428506,5,0.19756558979681188,0.16154963149318904,0.11949340488566075,0.14114797042188776,0.13554484845123485,False
top_8_20260206,XGBRanker,rank:pairwise,top_8,2026-02-06,10,2023-02-10,2025-10-31,2025-11-07,2026-01-30,143,14300,13,1300,8,"[""macd_hist_atr"", ""ret_20d"", ""ema20_distance"", ""rsi14_centered"", ""body_range_ratio"", ""breakout_position_60"", ""signed_volume_pressure_20"", ""ret_1d""]","{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",0.20186415120527476,0.1998319831983198,0.12374908304013987,0.958041958041958,0.04195804195804196,1.6312375513909634,11.763021268004884,0.8018964585462907,0.7722198066436483,0.7502746087488329,0.014065109179446403,0.011161963495371177,0.0164822225087756,0.013924413242329696,143,0.06541441041775971,0.022508926170532503,0.12793938230607235,0.6923076923076923,0.3076923076923077,0.5112922169755931,3.686980610102321,0.5503353008081867,0.5309482359286928,0.5431145564104578,0.005317673488286605,0.004516472632941905,0.0052586352967474975,0.0038934813978293856,13,0.005067506750675067,-0.016117611761176116,0.056916257569173775,0.25,0.75,0.08903443351868698,0.6420364306670312,0.4384276839098594,0.49478926772490184,0.5065357759341016,0.00500035948271115,0.00901343685451798,-0.002569065383350769,0.0024684612453486575,4,0.13644974078751504,0.19679664445459968,0.12374908304013987,0.12793938230607235,0.056916257569173775,False
top_8_20260306,XGBRanker,rank:pairwise,top_8,2026-03-06,10,2023-03-10,2025-11-28,2025-12-05,2026-02-27,143,14300,13,1300,8,"[""macd_hist_atr"", ""ret_20d"", ""ema20_distance"", ""rsi14_centered"", ""body_range_ratio"", ""breakout_position_60"", ""signed_volume_pressure_20"", ""ret_1d""]","{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",0.20988665029410328,0.20678067806780676,0.12174184649018502,0.958041958041958,0.04195804195804196,1.7240304492262206,12.432160370292708,0.795008484612057,0.764934605930095,0.7445690639500602,0.01527512260393677,0.011450546065414905,0.016882699586873627,0.013597542688193524,143,0.07387709261411628,0.07255925592559255,0.13671613925367723,0.6153846153846154,0.38461538461538464,0.5403684818588762,3.896652537973621,0.5818384215371416,0.5689760817984834,0.5809233027396542,0.006890078337891212,0.006574854661682541,0.004968900316013103,0.0039768317613702656,13,0.012944852455803513,-0.01275727572757275,0.21972893101407512,0.5,0.5,0.058912826800100834,0.4248264356205853,0.5489365109130091,0.5408356225039345,0.5294069392953309,0.0013398505053839817,0.00443368977420997,0.004184083543950765,0.007509375654269618,4,0.13600955767998701,0.19694179783829976,0.12174184649018502,0.13671613925367723,0.21972893101407512,False
top_8_20260402,XGBRanker,rank:pairwise,top_8,2026-04-02,10,2023-04-06,2025-12-26,2026-01-02,2026-03-27,143,14300,13,1300,8,"[""macd_hist_atr"", ""ret_20d"", ""ema20_distance"", ""rsi14_centered"", ""body_range_ratio"", ""breakout_position_60"", ""signed_volume_pressure_20"", ""ret_1d""]","{""colsample_bytree"": 1.0, ""gamma"": 0.1, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85}",0.20046914810637054,0.20421903456147888,0.12160141021249479,0.958041958041958,0.04195804195804196,1.6485758492114257,11.88804951164677,0.8006533343398374,0.7698591006222768,0.7540082876444691,0.014585896482323018,0.011319480976518026,0.016835456641768613,0.01346748507813118,143,0.01868677873528222,0.01158115811581158,0.13081236160560844,0.5384615384615384,0.46153846153846156,0.14285178025928283,1.0301188370323173,0.4935520556416157,0.508278173590923,0.5303086658873785,0.0042773031800877,0.004641824127787834,0.0025219597194161736,0.0003725627688215112,13,-0.09863940052437548,-0.121635315242378,0.10912657506436306,0.25,0.75,-0.90389898579881,-6.518108282275011,0.4344207974014035,0.4545592200626494,0.4818173681479873,-0.0024296161782639994,-0.0011824132954447175,-0.00767747138114183,-0.0031119481154427606,4,0.18178236937108833,0.299108548630746,0.12160141021249479,0.13081236160560844,0.10912657506436306,False
